Tiempo,GiroX,GiroY,GiroZ,KalmanGiroY,GiroXAngle,GiroYAngle,Pitch,Roll,KalmanPitch,DMPYaw,DMPPitch,DMPRoll
26.07,0.2,0.24,-0.43,0.02,6.71,1.7,-4.48,1.67,-4.37,-161.27,-1.49,-4.37
26.16,0.2,0.22,-0.42,0.01,6.72,1.72,-4.35,1.43,-4.37,-161.28,-1.49,-4.38
26.25,0.2,0.23,-0.42,0.01,6.74,1.74,-4.28,1.58,-4.36,-161.28,-1.49,-4.38
26.34,0.2,0.24,-0.43,0.01,6.76,1.76,-4.34,1.31,-4.36,-161.28,-1.5,-4.38
26.42,0.2,0.24,-0.42,0.02,6.78,1.78,-4.31,1.59,-4.35,-161.28,-1.5,-4.38
26.52,0.21,0.24,-0.42,0.02,6.8,1.81,-4.31,1.55,-4.36,-161.28,-1.5,-4.38
26.61,0.2,0.25,-0.42,0.01,6.81,1.83,-4.41,1.49,-4.36,-161.28,-1.5,-4.38
26.7,0.2,0.24,-0.42,0.01,6.83,1.85,-4.33,1.53,-4.36,-161.28,-1.5,-4.38
26.78,0.2,0.24,-0.43,0.01,6.85,1.87,-4.17,1.43,-4.34,-161.28,-1.5,-4.38
26.88,0.19,0.24,-0.42,0.02,6.87,1.89,-4.41,1.59,-4.33,-161.28,-1.5,-4.38
26.97,0.2,0.24,-0.42,0.03,6.88,1.92,-4.26,1.61,-4.32,-161.28,-1.5,-4.38
27.05,0.2,0.24,-0.41,0.03,6.9,1.94,-4.41,1.52,-4.33,2.22,-7.86,-50.17
27.15,0.21,0.24,-0.43,0.02,6.92,1.96,-4.21,1.41,-4.34,-161.28,-1.49,-4.38
27.24,0.21,0.23,-0.42,0.02,6.94,1.98,-4.26,1.5,-4.33,-161.28,-1.49,-4.38
27.32,0.21,0.25,-0.42,0.03,6.96,2.0,-4.51,1.45,-4.35,-161.28,-1.49,-4.38
27.41,0.19,0.23,-0.42,0.0,6.97,2.02,-4.29,1.57,-4.34,-161.28,-1.49,-4.38
27.5,0.21,0.24,-0.43,0.02,6.99,2.04,-4.43,1.51,-4.35,-161.28,-1.49,-4.37
27.59,0.2,0.24,-0.42,0.0,7.01,2.06,-4.46,1.37,-4.36,-161.28,-1.49,-4.37
27.67,0.21,0.24,-0.42,0.0,7.03,2.08,-4.3,1.74,-4.35,-161.28,-1.49,-4.37
27.76,0.2,0.23,-0.41,0.0,7.04,2.1,-4.33,1.52,-4.35,-161.28,-1.49,-4.37
27.86,0.2,0.23,-0.43,-0.04,7.06,2.13,-4.31,1.57,-4.4,-161.28,-1.49,-4.37
27.95,0.21,0.25,-0.43,-0.03,7.08,2.15,-4.49,1.5,-4.41,-161.28,-1.49,-4.37
28.04,0.2,0.24,-0.42,-0.04,7.1,2.17,-4.15,1.55,-4.39,-161.28,-1.49,-4.37
28.12,0.19,0.24,-0.42,-0.03,7.11,2.19,-4.09,1.43,-4.36,-161.28,-1.5,-4.37
28.22,0.2,0.23,-0.42,-0.0,7.13,2.22,-4.12,1.54,-4.35,-161.28,-1.5,-4.37
28.31,0.2,0.25,-0.42,0.01,7.15,2.24,-4.43,1.58,-4.35,-161.28,-1.5,-4.37
28.39,0.21,0.24,-0.42,0.01,7.17,2.26,-4.17,1.64,-4.34,-161.28,-1.5,-4.37
28.48,0.2,0.24,-0.43,0.02,7.19,2.28,-4.44,1.38,-4.34,-161.28,-1.5,-4.37
28.58,0.21,0.23,-0.44,-0.09,7.2,2.3,-4.08,1.59,-4.46,-161.28,-1.49,-4.38
28.66,0.21,0.23,-0.44,-0.07,7.22,2.32,-4.03,1.47,-4.43,-161.28,-1.5,-4.38
28.75,0.19,0.24,-0.41,-0.06,7.24,2.34,-4.58,1.49,-4.45,-161.28,-1.49,-4.38
28.84,0.21,0.24,-0.43,-0.05,7.26,2.36,-4.32,1.53,-4.44,-161.28,-1.49,-4.38
28.94,0.2,0.25,-0.43,-0.05,7.28,2.39,-4.33,1.56,-4.44,-161.28,-1.49,-4.38
29.03,0.2,0.24,-0.42,-0.04,7.29,2.41,-4.37,1.5,-4.44,-161.28,-1.49,-4.38
29.11,0.2,0.26,-0.41,-0.04,7.31,2.43,-4.41,1.4,-4.44,-161.28,-1.49,-4.38
29.2,0.21,0.24,-0.43,-0.03,7.33,2.45,-4.51,1.34,-4.45,-161.28,-1.49,-4.38
29.3,0.21,0.24,-0.42,-0.04,7.35,2.47,-4.6,1.51,-4.47,-161.28,-1.49,-4.38
29.39,0.2,0.24,-0.42,-0.05,7.37,2.49,-4.21,1.59,-4.45,-161.28,-1.49,-4.38
29.47,0.21,0.25,-0.42,-0.03,7.38,2.52,-4.55,1.36,-4.46,-161.28,-1.49,-4.38
29.56,0.2,0.23,-0.42,-0.04,7.4,2.54,-4.46,1.53,-4.46,-161.28,-1.49,-4.38
29.66,0.21,0.24,-0.42,-0.01,7.42,2.56,-4.28,1.51,-4.42,-161.29,-1.49,-4.38
29.74,0.2,0.24,-0.42,-0.01,7.44,2.58,-4.4,1.44,-4.42,-161.29,-1.49,-4.38
29.83,0.21,0.24,-0.43,0.0,7.46,2.6,-4.37,1.45,-4.41,-161.29,-1.49,-4.38
29.92,0.21,0.27,-0.41,0.01,7.47,2.62,-4.43,1.46,-4.41,-161.29,-1.49,-4.38
30.02,0.19,0.24,-0.41,0.09,7.49,2.65,-4.33,1.32,-4.29,-161.29,-1.47,-4.38
30.1,0.21,0.25,-0.43,0.11,7.51,2.67,-4.42,1.41,-4.29,-161.29,-1.47,-4.38
30.19,0.2,0.24,-0.43,0.08,7.53,2.69,-4.37,1.57,-4.29,-161.29,-1.47,-4.37
30.28,0.2,0.24,-0.42,0.08,7.55,2.71,-4.07,1.65,-4.26,-161.29,-1.47,-4.37
30.38,0.2,0.24,-0.42,0.06,7.57,2.73,-4.17,1.49,-4.29,-161.29,-1.48,-4.37
30.46,0.2,0.25,-0.42,0.07,7.58,2.76,-4.34,1.55,-4.29,-161.29,-1.48,-4.37
30.55,0.2,0.24,-0.42,0.06,7.6,2.78,-4.29,1.38,-4.28,-161.29,-1.48,-4.37
30.64,0.21,0.24,-0.42,0.07,7.62,2.8,-4.15,1.64,-4.27,-161.29,-1.48,-4.37
30.74,0.19,0.24,-0.41,0.01,7.64,2.82,-4.59,1.48,-4.35,-161.29,-1.48,-4.37
30.82,0.2,0.23,-0.42,0.0,7.66,2.84,-4.28,1.52,-4.34,-161.29,-1.48,-4.37
30.91,0.19,0.24,-0.43,-0.0,7.67,2.86,-4.48,1.45,-4.35,-161.29,-1.48,-4.38
31.0,0.2,0.24,-0.43,-0.0,7.69,2.88,-4.4,1.46,-4.36,-161.29,-1.48,-4.38
31.1,0.2,0.25,-0.42,-0.01,7.71,2.9,-4.34,1.67,-4.36,-161.29,-1.48,-4.38
31.18,0.21,0.24,-0.42,-0.0,7.73,2.93,-4.19,1.44,-4.35,-161.29,-1.48,-4.38
31.27,0.19,0.24,-0.42,-0.01,7.75,2.95,-4.32,1.59,-4.35,-161.29,-1.48,-4.38
31.36,0.2,0.24,-0.43,0.0,7.76,2.97,-4.39,1.46,-4.35,-161.29,-1.48,-4.38
31.45,0.2,0.24,-0.4,0.02,7.78,2.99,-4.7,1.49,-4.35,-161.29,-1.49,-4.38
31.54,0.19,0.26,-0.42,-0.01,7.8,3.01,-4.45,1.63,-4.36,-161.29,-1.49,-4.38
31.63,0.2,0.24,-0.42,-0.01,7.82,3.03,-4.12,1.6,-4.34,-161.29,-1.49,-4.38
31.72,0.21,0.24,-0.42,0.02,7.83,3.06,-4.32,1.48,-4.34,-161.29,-1.49,-4.38
31.81,0.21,0.24,-0.42,-0.01,7.85,3.08,-4.4,1.66,-4.37,-161.3,-1.49,-4.38
31.9,0.2,0.24,-0.4,-0.02,7.87,3.1,-5.01,1.4,-4.42,-161.3,-1.49,-4.38
31.99,0.2,0.24,-0.42,-0.06,7.89,3.12,-4.17,1.61,-4.41,-161.3,-1.49,-4.38
32.08,0.2,0.22,-0.43,-0.04,7.91,3.14,-4.17,1.55,-4.39,-161.3,-1.49,-4.38
32.17,0.21,0.24,-0.43,-0.02,7.93,3.16,-4.24,1.45,-4.38,-161.3,-1.48,-4.38
32.26,0.21,0.24,-0.41,-0.0,7.94,3.19,-4.56,1.66,-4.4,-161.3,-1.49,-4.38
32.35,0.2,0.24,-0.42,-0.03,7.96,3.21,-4.45,1.47,-4.4,-161.3,-1.49,-4.38
32.44,0.2,0.24,-0.42,-0.03,7.98,3.23,-4.49,1.56,-4.42,-161.3,-1.48,-4.38
32.53,0.21,0.24,-0.43,-0.05,8.0,3.25,-4.39,1.39,-4.45,-161.3,-1.49,-4.38
32.62,0.21,0.24,-0.42,-0.05,8.02,3.27,-4.42,1.51,-4.45,-161.3,-1.49,-4.38
32.71,0.21,0.21,-0.43,-0.05,8.03,3.29,-4.63,1.5,-4.47,-161.3,-1.49,-4.38
32.8,0.21,0.23,-0.42,-0.06,8.05,3.31,-4.35,1.41,-4.46,-161.3,-1.49,-4.38
32.89,0.21,0.24,-0.42,-0.05,8.07,3.33,-4.51,1.49,-4.47,-161.29,-1.49,-4.38
32.98,0.21,0.24,-0.42,-0.05,8.09,3.35,-4.32,1.52,-4.46,-161.29,-1.49,-4.38
33.07,0.2,0.24,-0.42,-0.05,8.11,3.37,-4.57,1.51,-4.48,-161.29,-1.49,-4.38
33.16,0.19,0.24,-0.42,-0.07,8.12,3.4,-4.29,1.55,-4.46,-161.29,-1.49,-4.38
33.25,0.21,0.24,-0.43,-0.02,8.14,3.42,-4.37,1.64,-4.43,-161.3,-1.49,-4.38
33.34,0.21,0.25,-0.42,-0.01,8.16,3.44,-4.31,1.54,-4.42,-161.29,-1.49,-4.38
33.43,0.2,0.25,-0.43,-0.01,8.18,3.46,-4.37,1.54,-4.42,-161.29,-1.49,-4.38
33.52,0.2,0.24,-0.42,-0.01,8.2,3.48,-4.4,1.62,-4.42,-161.29,-1.49,-4.38
33.61,0.21,0.24,-0.42,-0.01,8.22,3.51,-4.39,1.55,-4.43,-161.3,-1.49,-4.38
33.7,0.21,0.22,-0.44,-0.01,8.24,3.53,-4.32,1.51,-4.42,-161.3,-1.49,-4.38
33.79,0.2,0.24,-0.42,-0.01,8.25,3.55,-4.39,1.57,-4.42,-161.29,-1.49,-4.38
33.88,0.2,0.23,-0.41,-0.01,8.27,3.57,-4.44,1.67,-4.42,-161.29,-1.49,-4.38
33.97,0.21,0.24,-0.42,0.01,8.29,3.59,-4.42,1.62,-4.41,-161.3,-1.49,-4.38
34.06,0.19,0.23,-0.43,-0.01,8.31,3.61,-4.4,1.46,-4.41,-161.3,-1.49,-4.38
34.15,0.2,0.25,-0.43,0.0,8.32,3.63,-4.34,1.45,-4.4,-161.3,-1.49,-4.38
34.23,0.21,0.23,-0.42,0.01,8.34,3.65,-4.25,1.65,-4.39,-161.3,-1.49,-4.38
34.33,0.21,0.25,-0.42,0.05,8.36,3.67,-4.3,1.5,-4.34,-161.3,-1.5,-4.38
34.42,0.21,0.22,-0.42,0.06,8.38,3.69,-4.28,1.42,-4.33,-161.3,-1.49,-4.38
34.51,0.2,0.24,-0.42,0.05,8.4,3.71,-4.52,1.55,-4.35,-161.3,-1.49,-4.38
34.59,0.21,0.24,-0.43,0.05,8.41,3.74,-4.31,1.37,-4.34,-161.3,-1.49,-4.38
34.69,0.2,0.24,-0.41,0.0,8.43,3.76,-4.34,1.58,-4.38,-161.3,-1.49,-4.38
34.78,0.21,0.23,-0.42,0.01,8.45,3.78,-4.18,1.53,-4.37,-161.3,-1.49,-4.38
34.87,0.2,0.24,-0.41,0.02,8.47,3.8,-4.54,1.61,-4.38,-161.3,-1.49,-4.38
34.95,0.2,0.24,-0.42,0.01,8.49,3.82,-4.31,1.29,-4.37,-161.3,-1.49,-4.38
35.05,0.2,0.24,-0.42,0.01,8.5,3.84,-4.39,1.61,-4.37,-161.3,-1.49,-4.38
35.14,0.21,0.24,-0.42,0.02,8.52,3.87,-4.38,1.35,-4.37,-161.3,-1.49,-4.38
35.22,0.21,0.23,-0.42,0.02,8.54,3.89,-4.4,1.61,-4.37,-161.3,-1.49,-4.38
35.31,0.2,0.24,-0.41,0.01,8.56,3.91,-4.54,1.53,-4.38,-161.3,-1.49,-4.38
35.41,0.19,0.24,-0.41,0.03,8.58,3.93,-4.39,1.65,-4.33,-161.3,-1.49,-4.38
35.5,0.2,0.24,-0.42,0.04,8.59,3.95,-4.28,1.74,-4.33,-161.3,-1.49,-4.38
35.58,0.2,0.24,-0.41,0.04,8.61,3.97,-4.46,1.48,-4.34,-161.3,-1.49,-4.38
35.67,0.2,0.24,-0.42,0.03,8.63,3.99,-4.41,1.68,-4.34,-161.3,-1.49,-4.38
35.77,0.21,0.25,-0.42,0.01,8.65,4.02,-4.43,1.59,-4.37,-161.3,-1.49,-4.38
35.86,0.2,0.24,-0.41,0.0,8.67,4.04,-4.55,1.65,-4.38,-161.3,-1.49,-4.39
35.94,0.2,0.25,-0.41,-0.01,8.68,4.06,-4.31,1.45,-4.38,-161.3,-1.49,-4.38
36.03,0.2,0.24,-0.42,-0.01,8.7,4.08,-4.48,1.51,-4.38,-161.3,-1.49,-4.39
36.13,0.2,0.24,-0.42,-0.02,8.72,4.1,-4.13,1.45,-4.37,-161.31,-1.49,-4.38
36.22,0.2,0.23,-0.42,-0.0,8.74,4.12,-4.34,1.65,-4.37,-161.31,-1.49,-4.38
36.31,0.2,0.24,-0.43,-0.0,8.76,4.15,-4.38,1.56,-4.37,-161.31,-1.49,-4.38
36.39,0.21,0.24,-0.42,0.01,8.77,4.17,-4.36,1.46,-4.37,-161.31,-1.49,-4.38
36.49,0.21,0.25,-0.42,-0.01,8.79,4.19,-4.49,1.47,-4.4,-161.31,-1.5,-4.38
36.58,0.2,0.22,-0.43,-0.02,8.81,4.21,-4.14,1.38,-4.38,-161.31,-1.5,-4.38
36.66,0.21,0.24,-0.42,0.0,8.83,4.23,-4.55,1.57,-4.39,-161.31,-1.5,-4.38
36.75,0.2,0.24,-0.42,-0.02,8.85,4.25,-4.23,1.71,-4.38,-161.31,-1.5,-4.38
36.85,0.2,0.26,-0.43,-0.02,8.86,4.28,-4.33,1.46,-4.4,-161.31,-1.5,-4.38
36.94,0.19,0.26,-0.4,-0.02,8.88,4.3,-4.55,1.56,-4.41,-161.31,-1.5,-4.38
37.02,0.2,0.24,-0.42,-0.03,8.9,4.32,-4.42,1.43,-4.41,-161.31,-1.5,-4.38
37.11,0.21,0.24,-0.42,-0.02,8.92,4.34,-4.4,1.56,-4.41,-161.31,-1.5,-4.38
37.21,0.21,0.21,-0.44,-0.08,8.94,4.37,-4.64,1.61,-4.51,-161.31,-1.5,-4.38
37.3,0.21,0.24,-0.43,-0.09,8.95,4.39,-4.27,1.55,-4.5,-161.31,-1.5,-4.38
37.38,0.21,0.27,-0.42,-0.08,8.97,4.41,-4.53,1.39,-4.51,-161.31,-1.5,-4.39
37.47,0.2,0.24,-0.42,-0.09,8.99,4.43,-4.5,1.61,-4.52,-161.31,-1.5,-4.38
37.57,0.21,0.24,-0.42,-0.03,9.01,4.45,-4.23,1.4,-4.44,-161.31,-1.5,-4.39
37.65,0.21,0.26,-0.42,-0.02,9.03,4.48,-4.52,1.59,-4.45,-161.31,-1.5,-4.39
37.74,0.21,0.25,-0.42,-0.02,9.05,4.5,-4.26,1.36,-4.43,-161.32,-1.5,-4.39
37.83,0.2,0.24,-0.42,-0.02,9.06,4.52,-4.56,1.66,-4.45,-161.32,-1.5,-4.39
37.93,0.2,0.25,-0.43,-0.01,9.08,4.54,-4.32,1.47,-4.42,-161.31,-1.5,-4.38
38.01,0.19,0.26,-0.41,-0.01,9.1,4.57,-4.44,1.5,-4.43,-161.31,-1.5,-4.38
38.1,0.21,0.24,-0.43,0.0,9.12,4.59,-4.37,1.31,-4.42,-161.31,-1.5,-4.38
38.19,0.2,0.24,-0.42,-0.0,9.13,4.61,-4.44,1.39,-4.42,-161.31,-1.5,-4.38
38.29,0.19,0.24,-0.42,-0.01,9.15,4.63,-4.45,1.67,-4.42,-161.32,-1.5,-4.38
38.37,0.2,0.23,-0.43,0.0,9.17,4.65,-4.41,1.54,-4.42,-161.32,-1.5,-4.39
38.46,0.2,0.25,-0.42,0.0,9.19,4.68,-4.5,1.58,-4.42,-161.32,-1.5,-4.39
38.55,0.21,0.23,-0.42,0.0,9.21,4.7,-4.48,1.38,-4.43,-161.32,-1.5,-4.39
38.65,0.21,0.25,-0.43,-0.01,9.23,4.72,-4.21,1.52,-4.43,-161.33,-1.5,-4.39
38.73,0.2,0.24,-0.41,-0.01,9.24,4.74,-4.3,1.45,-4.42,-161.33,-1.5,-4.39
38.82,0.2,0.24,-0.42,-0.0,9.26,4.76,-4.57,1.54,-4.43,-161.32,-1.5,-4.39
38.91,0.2,0.24,-0.41,-0.01,9.28,4.78,-4.27,1.4,-4.42,-161.32,-1.5,-4.39
39.01,0.21,0.24,-0.42,-0.01,9.3,4.8,-4.56,1.41,-4.45,-161.33,-1.5,-4.39
39.09,0.2,0.24,-0.42,-0.03,9.31,4.83,-4.23,1.43,-4.44,-161.33,-1.49,-4.39
39.18,0.21,0.24,-0.41,-0.0,9.33,4.85,-4.41,1.61,-4.44,-161.33,-1.49,-4.39
39.27,0.2,0.23,-0.43,-0.01,9.35,4.87,-4.33,1.3,-4.43,-161.33,-1.49,-4.39
39.37,0.2,0.24,-0.41,0.01,9.37,4.89,-4.44,1.43,-4.41,-161.33,-1.49,-4.39
39.45,0.2,0.24,-0.43,0.01,9.39,4.91,-4.22,1.47,-4.39,-161.33,-1.49,-4.39
39.54,0.2,0.24,-0.41,0.02,9.4,4.93,-4.49,1.49,-4.4,-161.33,-1.49,-4.39
39.63,0.21,0.23,-0.42,0.02,9.42,4.95,-4.4,1.55,-4.4,-161.33,-1.49,-4.39
39.73,0.21,0.24,-0.42,0.04,9.44,4.98,-4.34,1.52,-4.37,-161.33,-1.49,-4.39
39.81,0.2,0.24,-0.42,0.04,9.46,5.0,-4.55,1.65,-4.38,-161.33,-1.49,-4.39
39.9,0.21,0.26,-0.42,0.03,9.48,5.02,-4.02,1.5,-4.35,-161.33,-1.49,-4.39
39.99,0.19,0.25,-0.41,0.04,9.49,5.04,-4.44,1.73,-4.35,-161.33,-1.49,-4.39
40.08,0.2,0.26,-0.41,0.02,9.51,5.07,-4.52,1.48,-4.38,-161.33,-1.49,-4.39
40.17,0.21,0.17,-0.44,0.03,9.53,5.08,-4.0,1.48,-4.35,-161.33,-1.49,-4.39
40.26,0.2,0.25,-0.41,0.04,9.55,5.1,-4.71,1.52,-4.38,-161.33,-1.5,-4.39
40.35,0.19,0.24,-0.43,0.01,9.57,5.12,-4.27,1.23,-4.37,-161.33,-1.49,-4.39
40.44,0.2,0.22,-0.43,0.04,9.59,5.15,-4.32,1.38,-4.34,-161.33,-1.49,-4.4
40.53,0.21,0.28,-0.43,0.05,9.6,5.17,-4.48,1.43,-4.35,-161.33,-1.49,-4.4
40.62,0.21,0.24,-0.42,0.04,9.62,5.19,-4.23,1.69,-4.34,-161.33,-1.49,-4.4
40.71,0.2,0.23,-0.41,0.04,9.64,5.21,-4.55,1.66,-4.35,-161.33,-1.49,-4.4
40.8,0.19,0.27,-0.4,0.06,9.66,5.23,-4.48,1.45,-4.31,-161.34,-1.49,-4.4
40.89,0.2,0.24,-0.43,0.06,9.68,5.26,-4.31,1.52,-4.3,-161.34,-1.49,-4.4
40.98,0.19,0.27,-0.4,0.05,9.69,5.28,-4.37,1.32,-4.3,-161.34,-1.49,-4.4
41.06,0.2,0.25,-0.4,0.05,9.71,5.3,-4.58,1.45,-4.32,-161.34,-1.49,-4.4
41.16,0.2,-0.01,-0.44,0.02,9.73,5.34,-4.65,1.74,-4.35,-161.34,-1.48,-4.39
41.25,0.2,0.27,-0.43,0.0,9.75,5.36,-4.03,1.44,-4.33,-161.34,-1.48,-4.39
41.34,0.19,0.37,-0.41,0.01,9.77,5.4,-3.5,1.26,-4.26,-161.34,-1.48,-4.39
41.43,0.2,0.16,-0.4,0.07,9.78,5.41,-5.29,1.7,-4.35,-161.33,-1.49,-4.39
41.52,0.19,0.23,-0.43,-0.02,9.8,5.43,-4.38,1.4,-4.37,-161.34,-1.48,-4.39
41.61,0.2,0.28,-0.41,-0.02,9.82,5.46,-4.5,1.58,-4.38,-161.34,-1.48,-4.39
41.7,0.2,0.23,-0.42,-0.03,9.84,5.48,-4.06,1.38,-4.36,-161.34,-1.47,-4.4
41.79,0.2,0.24,-0.42,-0.0,9.86,5.5,-4.53,1.6,-4.37,-161.34,-1.47,-4.4
41.88,0.21,0.23,-0.42,-0.02,9.88,5.52,-4.59,1.48,-4.4,-161.34,-1.47,-4.4
41.97,-4.44,0.21,-0.47,-4.67,9.49,5.54,-5.18,1.46,-4.84,-161.34,-1.47,-4.4
42.06,-18.89,0.18,-0.67,-19.14,7.8,5.56,-14.29,1.39,-7.23,-161.34,-1.47,-4.4
42.16,-21.24,0.2,-0.48,-28.67,5.56,5.54,-35.04,1.76,-19.36,-163.29,-1.79,-33.5
42.26,-21.67,0.05,-0.63,-29.95,3.51,5.55,-51.98,3.11,-24.38,-163.54,-1.81,-35.19
42.35,-20.86,0.07,-0.6,-30.85,1.54,5.55,-69.06,5.25,-30.7,-163.79,-1.83,-36.85
42.45,-20.74,0.02,-0.57,-40.19,-0.52,5.55,-89.06,42.35,-46.33,-175.82,-2.33,-83.95
42.55,-21.32,0.02,-0.57,-43.51,-2.58,5.55,-105.98,7.92,-55.21,-176.4,-2.34,-85.53
42.64,-21.35,-0.21,-0.5,-47.17,-4.65,5.53,-120.61,3.18,-65.38,-176.98,-2.35,-86.9
42.75,-20.95,-0.06,-0.49,-66.99,-6.93,5.52,-140.43,2.66,-95.31,168.17,-2.25,-42.55
42.85,-21.78,-0.05,-0.56,-70.51,-9.03,5.52,-156.23,1.81,-106.47,167.77,-2.24,-40.81
42.95,-20.76,0.01,-0.51,-72.83,-11.06,5.52,-171.37,1.46,-118.69,167.39,-2.22,-39.05
43.05,-21.23,0.05,-0.42,-88.33,-13.31,215.11,172.61,1.53,215.11,162.51,-1.72,9.78
43.15,-21.5,0.05,-0.51,-91.24,-15.37,202.22,156.45,1.47,202.22,162.55,-1.7,11.55
43.24,-22.15,0.08,-0.52,-95.08,-17.52,188.09,138.83,1.54,188.09,162.63,-1.68,13.4
43.35,-22.18,0.0,-0.45,-111.52,-19.92,172.96,124.7,2.37,158.25,170.43,-1.25,61.96
43.45,-21.73,-0.03,-0.47,-113.03,-22.05,172.96,107.14,5.06,143.99,170.89,-1.24,63.67
43.55,-21.76,0.11,-0.5,-115.52,-24.2,172.97,87.89,27.23,128.63,171.36,-1.23,65.36
43.65,-21.02,0.05,-0.5,-123.98,-26.33,172.97,70.12,4.08,105.31,-173.55,-1.11,66.34
43.75,-22.7,0.32,-0.45,-128.04,-28.56,173.0,49.97,3.67,88.97,-173.03,-1.11,64.63
43.84,-22.91,0.14,-0.57,-131.14,-30.77,173.02,32.1,1.75,72.03,-172.51,-1.12,62.87
43.95,-22.01,0.05,-0.6,-142.25,-33.11,173.02,12.97,1.58,43.75,-162.31,-1.25,13.87
44.04,-20.69,0.04,-0.53,-142.93,-35.11,173.03,-6.02,1.63,26.78,-162.15,-1.27,12.12
44.14,-20.6,0.05,-0.55,-145.21,-37.1,173.03,-23.68,1.98,9.29,-162.0,-1.29,10.41
44.25,-21.83,0.1,-0.64,-157.69,-39.28,173.04,-41.58,2.39,-19.7,-164.22,-1.81,-39.06
44.35,-22.89,-0.08,-0.5,-160.05,-41.57,173.03,-60.95,3.81,-37.75,-164.54,-1.84,-40.87
44.45,-22.33,-0.04,-0.55,-161.05,-43.83,173.03,-79.89,10.49,-56.34,-164.87,-1.86,-42.68
44.56,-21.52,0.07,-0.56,-166.51,-46.13,173.04,-96.9,15.89,-81.26,-179.17,-2.28,-85.07
44.66,-20.74,0.02,-0.5,-166.71,-48.22,173.04,-116.41,4.35,-99.66,-179.75,-2.28,-83.46
44.76,-21.48,0.01,-0.46,-168.64,-50.39,173.04,-131.35,2.99,-118.07,179.67,-2.29,-81.79
44.87,-22.85,-0.13,-0.53,-174.48,-52.88,173.02,-154.39,1.79,-142.2,165.66,-2.05,-30.44
44.97,-21.85,0.02,-0.47,-174.26,-55.11,173.03,-168.33,1.64,-160.72,165.34,-2.03,-28.6
45.07,-21.75,0.05,-0.53,-174.71,-57.31,181.07,175.83,1.56,181.07,165.05,-2.01,-26.83
45.18,-21.05,0.03,-0.43,-175.2,-59.52,163.37,159.16,1.67,161.37,163.4,-1.51,23.8
45.28,-22.37,0.12,-0.6,-176.67,-61.71,163.38,140.32,1.87,143.74,163.57,-1.49,25.5
45.37,-23.15,0.24,-0.62,-177.69,-63.98,163.41,125.02,2.67,126.21,163.77,-1.48,27.24
45.48,-22.23,0.13,-0.54,-176.85,-66.29,163.42,106.18,4.34,107.87,174.46,-1.13,75.83
45.58,-21.21,-0.01,-0.47,-175.96,-68.37,163.42,92.59,23.33,90.81,174.99,-1.12,77.57
45.67,-20.79,0.08,-0.5,-175.4,-70.4,163.43,73.2,5.5,73.59,175.51,-1.12,79.24
45.78,-22.78,0.04,-0.53,-177.47,-72.55,163.43,57.71,2.88,55.65,-169.45,-1.09,52.07
45.87,-22.92,0.12,-0.55,-177.48,-74.77,163.44,36.71,1.65,38.31,-168.98,-1.09,50.26
45.97,-22.0,0.03,-0.6,-176.68,-76.9,163.44,18.15,1.53,20.92,-168.52,-1.08,48.45
46.08,-21.0,0.03,-0.64,-177.35,-79.19,163.45,-0.64,1.53,0.17,-161.44,-1.36,-0.81
46.17,-21.15,0.01,-0.57,-177.54,-81.21,163.45,-20.73,1.85,-17.13,-161.41,-1.38,-2.48
46.27,-20.79,0.02,-0.54,-177.42,-83.27,163.45,-40.4,2.51,-35.18,-161.39,-1.4,-4.2
46.38,-21.6,0.15,-0.62,-179.62,-85.5,163.46,-57.93,3.38,-55.55,-167.31,-1.95,-53.98
46.48,-21.9,0.05,-0.54,-180.07,-87.69,163.46,-77.77,9.39,-73.91,-167.75,-1.97,-55.85
46.58,-21.61,-0.01,-0.54,-180.05,-89.85,163.46,-94.94,21.5,-92.19,-168.23,-1.99,-57.74
46.69,-21.44,0.05,-0.53,-180.49,-92.24,163.46,-113.88,5.08,-112.54,175.77,-2.27,-69.92
46.79,-20.73,-0.02,-0.5,-179.87,-94.33,163.46,-130.85,2.65,-130.73,175.23,-2.27,-68.19
46.89,-22.95,0.03,-0.45,-182.1,-96.68,163.46,-144.78,2.2,-148.9,174.7,-2.26,-66.5
47.0,-22.61,0.05,-0.52,-180.94,-99.08,163.47,-165.61,1.68,-167.31,163.53,-1.88,-15.09
47.1,-21.19,0.06,-0.44,-179.4,-101.22,174.88,178.14,1.54,174.88,163.35,-1.87,-13.28
47.2,-21.23,0.05,-0.48,-179.18,-103.34,174.89,161.68,1.73,157.43,163.19,-1.85,-11.51
47.31,-21.8,0.0,-0.44,-178.04,-105.62,174.89,144.81,1.64,140.16,165.5,-1.36,39.27
47.4,-23.35,0.11,-0.53,-179.3,-107.93,174.9,129.3,2.1,123.0,165.82,-1.35,41.04
47.5,-22.44,0.02,-0.47,-177.95,-110.15,174.91,111.33,4.69,105.93,166.15,-1.33,42.82
47.62,-22.27,0.09,-0.5,-176.22,-112.51,174.91,90.52,42.62,88.1,180.0,-1.06,86.53
47.71,-20.77,0.09,-0.5,-174.59,-114.55,174.92,71.41,3.88,71.02,-179.43,-1.06,84.82
47.81,-21.51,0.04,-0.56,-175.3,-116.65,174.92,55.26,2.3,53.98,-178.87,-1.06,83.12
47.91,-23.31,0.15,-0.49,-176.96,-119.05,174.93,33.8,1.88,35.7,-165.32,-1.12,34.09
