Tiempo,GiroX,GiroY,GiroZ,KalmanGiroY,GiroXAngle,GiroYAngle,Pitch,Roll,KalmanPitch
62.56,-194.38,-1.4,-0.71,-194.6,96.36,-77.14,87.78,33.39,80.62
62.63,-163.16,-1.37,-0.89,-162.71,84.21,-77.24,68.55,5.59,68.51
62.71,-166.16,-1.62,-0.8,-165.71,72.01,-77.36,56.82,2.74,56.41
62.78,-176.62,-1.4,-0.89,-176.13,59.05,-77.47,41.19,1.98,43.21
62.85,-175.76,-2.07,-1.94,-175.45,46.16,-77.62,27.33,0.52,29.99
62.93,-178.23,-1.85,-1.48,-178.17,33.08,-77.75,15.33,2.28,16.73
63.0,-175.04,-1.82,0.18,-175.1,20.24,-77.89,-0.05,1.32,3.43
63.07,-186.92,-1.75,-1.08,-187.3,6.93,-78.01,-16.69,1.55,-10.69
63.15,-177.57,-1.86,-1.41,-178.5,-6.27,-78.15,-29.93,2.59,-24.66
63.22,-185.07,-1.76,-1.56,-186.48,-20.23,-78.28,-37.76,2.13,-38.61
63.3,-170.56,-1.44,-1.31,-171.9,-33.29,-78.39,-58.72,6.16,-52.58
63.37,-167.36,-2.56,-0.84,-169.25,-46.1,-78.59,-70.21,7.06,-66.08
63.45,-170.53,-2.47,-0.95,-172.8,-59.15,-78.78,-83.35,12.24,-79.78
63.53,-171.05,-1.54,-0.73,-173.66,-72.43,-78.9,-97.73,10.57,-93.79
63.61,-177.48,-2.63,-0.82,-180.45,-86.2,-79.1,-112.2,6.19,-108.31
63.68,-179.08,-2.34,-0.63,-182.42,-100.3,-79.29,-124.69,2.89,-122.91
63.76,-172.4,-2.1,-1.15,-175.9,-114.06,-79.45,-138.04,1.22,-137.08
63.84,-183.64,-1.15,0.39,-187.23,-128.71,-79.55,-149.88,2.19,-151.76
63.92,-184.46,-2.43,-1.48,-187.87,-143.24,-79.74,-166.46,1.64,-166.55
64.0,-179.72,-1.62,0.87,-183.12,-157.58,-79.87,-176.5,1.91,-180.6
64.08,-189.08,-2.28,-1.03,-192.09,-172.47,-80.05,167.92,2.05,164.71
64.16,-181.17,-1.53,-1.18,-183.88,173.45,-80.17,159.87,0.83,151.56
64.24,-185.63,-1.21,-1.69,-187.55,159.22,-80.26,148.62,1.98,138.55
64.31,-171.35,-1.99,-0.66,-172.33,146.08,-80.41,133.86,1.15,126.37
64.39,-166.04,-1.23,-0.6,-166.31,133.35,-80.51,118.7,3.92,114.23
64.47,-168.12,-1.15,-0.73,-167.97,120.47,-80.59,106.19,7.79,101.93
64.54,-182.25,-1.72,-0.4,-181.7,106.5,-80.73,91.17,38.01,88.38
64.62,-177.88,-1.44,-0.91,-177.07,93.06,-80.83,75.84,4.75,75.1
64.69,-181.94,-1.72,-1.21,-181.06,79.71,-80.96,61.89,1.11,61.83
64.77,-176.28,-1.82,-1.53,-175.4,66.77,-81.09,50.28,1.2,49.11
64.84,-191.38,-0.98,-0.18,-190.39,52.73,-81.16,39.6,2.2,35.67
64.91,-167.66,-1.99,-1.2,-166.3,40.43,-81.31,21.48,1.36,23.24
64.99,-181.04,-2.48,-1.9,-179.84,27.15,-81.49,5.93,1.35,9.56
65.06,-177.2,-2.47,-1.18,-176.34,14.53,-81.67,-4.17,1.12,-3.13
65.13,-172.95,-2.24,-1.33,-172.18,1.86,-81.83,-19.11,1.19,-16.14
65.2,-174.59,-2.02,-0.62,-174.09,-11.13,-81.98,-35.08,2.69,-29.79
65.28,-171.02,-2.81,-0.65,-171.01,-24.21,-82.2,-49.54,3.99,-43.65
65.36,-183.4,-1.76,-1.55,-183.92,-38.25,-82.33,-65.02,6.03,-58.57
65.43,-182.58,-1.78,-1.3,-183.7,-52.22,-82.47,-78.07,8.36,-73.27
65.51,-180.72,-3.97,-0.62,-182.28,-66.06,-82.77,-92.58,20.24,-87.85
65.59,-184.18,-0.36,-0.33,-186.17,-80.35,-82.8,-103.2,7.43,-102.41
65.67,-164.69,-1.86,-0.76,-166.76,-93.32,-82.95,-118.29,3.16,-115.86
65.75,-168.25,-1.99,-0.59,-170.55,-106.56,-83.1,-131.34,3.88,-129.53
65.83,-173.05,-2.36,-0.74,-175.51,-120.37,-83.29,-144.46,1.71,-143.64
65.91,-167.89,-1.96,-0.6,-170.44,-133.76,-83.45,-156.15,1.98,-157.11
65.99,-169.19,-2.08,-0.02,-171.64,-147.27,-83.61,-172.42,1.23,-171.01
66.07,-178.47,-2.08,-1.56,-181.05,-161.51,-83.78,177.88,2.05,174.95
66.14,-175.67,-1.78,-0.15,-177.98,-175.16,-83.92,163.39,1.11,161.39
66.22,-178.91,-2.11,-0.96,-181.03,170.93,-84.08,152.84,0.67,147.99
66.3,-172.68,-0.96,-1.47,-174.34,157.7,-84.16,136.04,2.74,134.79
66.37,-184.42,-2.92,0.62,-185.96,143.56,-84.38,123.01,2.81,120.83
66.45,-183.6,-1.98,-0.56,-184.94,129.68,-84.53,104.09,1.25,106.52
66.53,-180.49,-3.11,-0.2,-182.05,115.85,-84.77,96.73,8.85,93.07
66.6,-185.82,-3.05,-0.72,-187.05,102.01,-85.0,85.33,18.27,79.88
66.68,-163.34,-1.63,-0.36,-164.06,89.67,-85.12,70.34,5.1,67.82
66.75,-169.0,-2.02,-0.99,-169.48,77.27,-85.27,58.01,2.31,55.7
66.82,-178.76,-1.12,-0.59,-179.03,64.16,-85.35,45.0,2.65,42.85
66.9,-177.55,-1.48,-1.23,-177.62,51.13,-85.46,26.85,1.04,29.47
66.97,-179.51,-2.5,-1.36,-179.82,37.96,-85.64,15.3,1.95,16.16
67.04,-175.99,-2.11,-0.15,-176.38,25.05,-85.8,3.34,0.96,3.23
67.12,-190.35,-2.21,-0.49,-190.73,11.5,-85.95,-12.39,1.18,-10.58
67.19,-178.37,-2.72,-0.76,-178.91,-1.97,-86.16,-26.71,1.3,-24.39
67.27,-185.29,-1.66,-1.88,-186.05,-15.95,-86.28,-39.56,2.17,-38.56
67.34,-171.6,-2.33,-0.8,-172.44,-29.08,-86.46,-58.37,2.72,-52.52
67.42,-169.4,-2.37,-0.88,-170.79,-42.04,-86.64,-68.81,4.59,-65.97
67.5,-172.94,-2.56,-1.03,-174.58,-55.27,-86.84,-83.54,14.97,-79.82
67.57,-177.61,-1.71,-1.0,-179.6,-69.06,-86.97,-97.01,15.77,-94.14
67.65,-179.31,-2.47,-0.72,-181.57,-82.98,-87.16,-109.81,6.2,-108.42
67.73,-183.08,-2.19,-0.56,-185.47,-97.39,-87.34,-125.32,6.11,-123.3
67.81,-173.65,-3.24,0.64,-176.22,-111.06,-87.59,-139.11,1.82,-137.4
67.89,-184.42,-3.74,0.08,-187.15,-125.58,-87.89,-155.5,1.45,-152.54
67.97,-183.75,-1.99,-0.45,-186.76,-140.05,-88.04,-161.09,1.47,-166.51
68.05,-180.82,-1.79,0.6,-183.32,-154.48,-88.19,-177.35,1.23,-180.68
68.12,-191.34,-1.84,-1.35,-193.53,-169.55,-88.33,172.47,1.75,165.08
68.2,-176.39,-2.29,0.73,-177.88,176.74,-88.51,156.47,1.28,151.88
68.28,-173.2,-2.53,0.39,-174.25,163.64,-88.7,143.15,1.22,139.24
68.35,-173.79,-3.15,0.56,-174.48,150.5,-88.94,130.07,2.01,126.53
68.43,-170.02,-2.67,-0.57,-170.38,137.65,-89.14,119.44,1.65,114.34
68.51,-171.82,-2.86,-0.15,-171.7,124.48,-89.36,105.89,4.22,101.74
68.58,-168.99,-2.55,-0.85,-168.48,111.52,-89.55,93.19,19.14,89.34
68.66,-179.63,-1.39,-0.95,-178.76,97.95,-89.66,77.7,5.77,76.06
68.73,-182.44,-1.58,-0.63,-181.42,84.56,-89.78,65.5,4.36,63.07
68.81,-180.94,-2.12,-1.73,-179.69,71.29,-89.93,49.59,1.0,49.85
68.88,-187.66,-1.76,-1.05,-186.44,57.52,-90.06,38.3,2.18,36.42
68.95,-170.31,-2.02,-1.66,-168.91,45.02,-90.21,23.45,1.02,23.96
69.03,-171.03,-1.78,-1.5,-169.68,32.47,-90.34,6.66,2.31,10.95
69.1,-178.89,-1.95,-1.64,-177.94,19.55,-90.48,-5.73,0.91,-2.36
69.17,-176.21,-1.92,-1.64,-175.56,6.63,-90.62,-20.22,1.58,-15.81
69.25,-178.07,-2.5,-0.66,-177.82,-6.62,-90.81,-31.66,2.05,-29.34
69.32,-174.73,-2.11,-1.02,-174.7,-19.8,-90.97,-44.23,2.48,-42.72
69.4,-187.02,-3.28,-0.53,-187.13,-34.11,-91.22,-64.07,3.06,-57.85
69.47,-178.25,-2.91,-0.8,-178.93,-47.75,-91.44,-73.69,4.46,-71.79
69.55,-183.41,-3.45,-1.31,-184.26,-61.78,-91.7,-84.09,18.5,-85.69
69.63,-171.84,-2.17,-0.79,-172.54,-75.12,-91.87,-103.84,6.29,-99.64
69.71,-168.98,-2.64,-0.47,-170.08,-88.24,-92.08,-116.71,3.48,-113.3
69.78,-172.83,-2.03,-0.88,-174.24,-101.84,-92.24,-129.09,3.13,-127.26
69.86,-174.65,-2.12,-0.8,-176.23,-115.77,-92.41,-141.88,3.24,-141.38
69.94,-172.58,-1.15,-0.63,-174.21,-129.55,-92.5,-155.62,1.28,-155.32
70.02,-172.79,-2.65,-0.8,-174.44,-143.34,-92.71,-170.7,1.65,-169.42
70.1,-176.47,-1.56,0.55,-178.25,-157.42,-92.83,177.59,1.25,176.5
70.18,-179.9,-2.23,-0.66,-181.57,-171.22,-93.0,163.88,1.32,162.73
70.26,-183.56,-2.4,0.6,-185.12,174.52,-93.19,148.94,1.39,148.42
70.33,-176.18,-3.61,1.15,-177.7,161.19,-93.46,138.59,1.56,135.41
70.41,-189.31,0.33,-2.06,-190.53,146.88,-93.44,125.62,2.68,121.56
70.49,-181.18,-0.37,-0.7,-182.02,133.18,-93.47,120.5,2.66,109.31
70.56,-186.55,0.3,-1.31,-186.34,118.88,-93.45,100.44,11.07,95.67
70.64,-172.11,-2.11,-0.62,-171.46,105.87,-93.6,86.05,21.71,83.11
70.71,-166.24,-1.49,-0.49,-165.31,93.31,-93.72,71.88,6.21,70.77
70.79,-169.65,-1.82,-0.69,-168.62,80.86,-93.85,58.9,-0.14,58.45
70.86,-170.03,-1.64,-0.73,-168.96,68.2,-93.97,43.98,2.15,45.65
70.93,-179.87,-2.08,-0.92,-178.95,55.01,-94.12,31.4,1.22,32.39
71.01,-182.2,-1.95,-1.26,-181.37,41.64,-94.27,17.47,0.38,18.9
71.08,-178.51,-2.11,-1.75,-177.81,28.54,-94.42,4.03,1.69,5.64
71.15,-182.31,-1.73,-1.54,-181.76,15.57,-94.55,-11.84,2.5,-7.83
71.23,-163.15,-2.35,-1.27,-162.97,3.43,-94.72,-24.25,1.57,-20.45
71.3,-170.54,-2.04,-1.3,-170.7,-9.26,-94.87,-40.97,3.43,-34.06
71.38,-178.0,-2.44,-1.04,-178.79,-22.68,-95.06,-56.02,4.4,-48.52
71.45,-174.41,-2.76,-0.79,-175.89,-36.02,-95.27,-69.31,8.47,-62.84
71.53,-177.63,-2.24,-1.05,-179.7,-49.62,-95.44,-81.19,13.61,-77.13
71.61,-173.2,-2.6,-0.5,-175.65,-63.07,-95.64,-95.76,14.05,-91.35
71.69,-184.23,-1.58,-1.05,-187.09,-77.37,-95.76,-110.51,7.64,-106.42
71.76,-188.53,-3.07,-1.56,-191.77,-92.21,-96.0,-119.59,3.14,-121.29
71.84,-175.17,-2.4,-0.76,-178.25,-106.0,-96.19,-131.29,2.75,-134.84
71.92,-188.66,-3.85,-2.5,-191.4,-121.05,-96.5,-142.54,2.5,-149.21
72.0,-180.44,-2.52,-0.59,-182.55,-135.45,-96.7,-158.15,1.17,-163.1
72.08,-183.71,-2.43,-1.7,-185.36,-150.11,-96.89,-177.82,1.46,-177.88
72.16,-183.38,-2.05,-0.5,-185.03,-164.74,-97.06,172.0,0.47,167.91
72.24,-165.69,-2.11,-0.27,-166.94,-177.62,-97.22,158.36,1.31,155.35
72.32,-169.18,-1.61,-0.85,-170.15,169.23,-97.35,149.02,2.16,142.96
72.39,-176.69,-0.79,-1.26,-177.09,155.69,-97.41,131.87,1.56,129.68
72.47,-172.02,-2.75,-0.16,-172.21,142.5,-97.62,118.13,3.18,116.68
72.55,-173.21,-3.17,-0.44,-173.26,129.23,-97.86,105.65,3.84,103.67
72.62,-171.79,-3.05,-0.53,-171.65,116.06,-98.09,93.15,13.46,90.83
72.7,-184.02,-2.26,-0.81,-183.67,102.16,-98.27,79.56,4.24,77.27
72.77,-189.02,0.64,-0.1,-188.45,88.08,-98.22,66.41,1.44,63.61
72.85,-181.88,-1.34,-0.44,-181.05,74.93,-98.31,53.6,2.06,50.88
72.92,-176.66,-2.44,-1.15,-175.59,61.97,-98.49,37.36,0.38,37.92
72.99,-167.31,-1.52,-1.28,-166.28,49.69,-98.6,22.93,1.71,25.39
73.07,-170.57,-1.98,-1.63,-169.77,37.18,-98.75,10.19,1.21,12.62
73.14,-180.3,-2.77,-1.56,-179.72,23.94,-98.95,-1.62,2.14,-0.69
73.21,-178.27,-1.8,-0.74,-177.77,10.88,-99.09,-18.85,1.97,-14.32
73.29,-178.65,-2.46,-1.11,-178.57,-2.6,-99.27,-31.94,2.24,-28.28
73.37,-175.41,-1.85,-1.24,-175.67,-15.83,-99.41,-44.37,4.03,-41.86
73.44,-187.63,-3.49,-0.3,-188.12,-30.19,-99.68,-63.01,4.18,-57.04
73.52,-179.52,-2.33,-1.07,-180.55,-43.92,-99.86,-74.16,5.41,-71.24
73.59,-185.34,-3.6,-1.35,-186.64,-58.11,-100.13,-83.18,10.43,-85.25
73.67,-174.18,-1.79,-0.34,-175.29,-71.82,-100.27,-103.74,8.51,-99.61
73.75,-167.8,-2.29,-0.59,-169.3,-85.03,-100.45,-117.47,4.29,-113.47
73.83,-169.96,-2.07,-0.9,-171.83,-98.59,-100.62,-130.24,2.09,-127.55
73.91,-175.27,-2.77,-1.17,-177.4,-112.58,-100.84,-145.84,1.59,-142.2
73.99,-171.6,-1.71,-0.67,-174.06,-126.46,-100.98,-155.58,1.22,-156.19
74.07,-171.37,-2.12,-0.3,-173.77,-140.32,-101.15,-171.72,1.2,-170.43
74.15,-180.5,-2.07,-1.21,-183.03,-154.93,-101.32,-177.61,0.55,-184.31
74.24,-176.46,-1.74,-0.08,-178.35,-169.21,-101.46,162.7,1.28,161.43
74.31,-180.31,-2.25,-0.66,-182.08,176.58,-101.63,154.17,2.34,147.94
74.39,-174.05,-1.14,-0.93,-175.23,163.05,-101.72,140.5,1.83,135.07
74.47,-183.02,-4.05,0.53,-183.68,148.83,-102.04,124.21,1.59,121.21
74.55,-184.67,-4.33,0.03,-185.05,134.67,-102.37,109.59,4.48,107.33
74.62,-178.03,-2.63,-0.7,-178.19,121.02,-102.57,98.92,11.49,94.3
74.7,-195.17,-1.15,-0.65,-194.89,106.06,-102.66,89.71,44.73,80.61
74.78,-162.72,-1.37,-0.79,-161.59,93.59,-102.77,67.64,4.71,68.15
74.85,-167.78,-1.68,-0.52,-166.7,81.09,-102.89,55.78,4.56,55.74
74.93,-175.85,-1.93,-1.27,-174.77,68.0,-103.03,40.87,2.38,42.51
75.0,-172.08,-2.24,-1.47,-171.14,55.19,-103.2,28.32,1.08,29.6
75.08,-173.07,-2.27,-1.57,-172.25,42.31,-103.37,13.02,0.34,16.33
75.15,-170.27,-1.95,-1.75,-169.76,29.63,-103.52,-0.77,1.74,3.17
75.22,-186.02,-1.69,-2.09,-185.88,15.99,-103.64,-16.29,1.31,-11.15
75.3,-189.86,-2.76,-0.21,-190.19,1.45,-103.85,-25.27,2.24,-25.66
75.37,-178.83,-1.5,-2.13,-179.12,-12.05,-103.96,-42.68,2.17,-39.59
75.45,-176.4,-1.04,-1.31,-176.97,-25.73,-104.04,-61.84,4.39,-54.32
75.53,-172.47,-1.78,-1.17,-173.74,-39.12,-104.18,-73.02,7.19,-68.42
75.61,-171.49,-2.12,-0.68,-173.19,-52.43,-104.35,-88.27,30.88,-82.63
75.69,-174.59,-3.37,-1.13,-176.81,-66.18,-104.61,-102.1,11.17,-97.21
75.77,-172.24,-2.08,-0.76,-174.92,-79.93,-104.78,-113.8,6.45,-111.48
75.85,-175.88,-2.21,-0.01,-178.78,-93.96,-104.95,-128.29,3.54,-126.06
75.93,-176.89,-2.18,0.06,-180.0,-108.08,-105.13,-141.11,1.76,-140.5
76.01,-175.64,-1.92,0.05,-178.81,-122.1,-105.28,-156.21,1.91,-154.95
76.09,-175.92,-2.25,-1.31,-179.2,-136.14,-105.46,-167.91,1.11,-169.09
76.17,-175.28,-1.63,0.66,-178.46,-150.33,-105.59,175.98,0.65,176.41
76.24,-182.58,-2.1,-1.21,-185.79,-164.52,-105.76,166.99,1.21,162.57
76.32,-186.46,-0.78,-2.27,-189.25,-179.22,-105.82,147.58,1.81,147.64
76.4,-176.0,-1.64,-0.82,-178.8,166.91,-105.95,133.99,1.06,133.61
76.48,-186.89,0.78,-2.42,-189.66,152.38,-105.89,123.05,3.09,119.37
76.56,-178.85,-0.55,-0.89,-181.27,138.67,-105.93,113.27,2.69,106.41
76.63,-183.86,-1.4,-0.92,-185.63,124.37,-106.04,96.16,13.47,92.48
76.71,-174.79,-2.54,-0.48,-176.21,110.98,-106.23,84.31,14.28,79.62
76.79,-165.68,-1.66,-0.57,-166.66,98.28,-106.36,71.84,5.31,67.44
76.86,-172.27,-2.46,-0.93,-172.83,85.45,-106.54,56.52,2.83,54.8
76.94,-180.35,-1.08,-0.82,-180.76,72.02,-106.62,44.36,1.61,41.7
77.01,-177.17,-1.27,-0.83,-177.33,58.83,-106.72,27.19,2.33,28.35
77.09,-177.66,-2.15,-0.5,-177.92,45.6,-106.88,16.66,2.54,15.28
77.16,-173.52,-1.45,-0.82,-173.66,32.68,-106.99,-1.02,1.83,1.95
77.23,-191.63,-2.95,-0.3,-192.04,18.63,-107.2,-12.36,1.75,-12.16
77.31,-173.66,-1.47,-2.07,-174.1,5.33,-107.31,-28.76,2.48,-25.87
77.39,-171.89,-1.53,-1.75,-172.59,-7.64,-107.43,-44.4,1.4,-39.54
77.46,-171.08,-2.18,-1.18,-172.23,-20.73,-107.6,-58.19,2.74,-53.36
77.54,-168.51,-2.24,-0.85,-170.1,-33.81,-107.77,-70.75,8.32,-67.06
77.62,-173.27,-1.6,-1.17,-175.2,-47.26,-107.9,-85.35,23.89,-81.22
77.7,-178.81,-2.9,-0.9,-181.13,-61.34,-108.12,-97.78,15.07,-95.75
77.78,-176.76,-2.44,-0.65,-179.26,-75.26,-108.32,-113.67,4.32,-110.32
77.86,-180.63,-2.02,-1.11,-183.46,-89.67,-108.48,-125.81,2.63,-125.06
77.94,-179.5,-2.89,-1.5,-182.4,-104.0,-108.71,-138.08,3.29,-139.43
78.02,-180.37,-2.4,-1.79,-183.14,-118.58,-108.9,-152.49,2.56,-154.03
78.1,-182.11,-1.43,1.07,-184.73,-133.31,-109.02,-168.4,2.37,-168.9
78.18,-173.79,-2.08,-0.82,-176.37,-147.19,-109.18,-177.27,1.29,-182.29
78.26,-186.59,-2.2,0.46,-188.68,-162.29,-109.36,167.92,1.46,163.11
78.34,-190.24,-1.53,-2.08,-191.87,-177.08,-109.48,161.11,2.13,149.76
78.41,-179.38,-0.94,-1.25,-179.94,168.79,-109.55,147.39,2.04,137.01
78.49,-192.15,-2.31,-0.02,-191.72,153.85,-109.73,134.9,2.35,123.66
78.57,-182.04,-1.71,-0.76,-180.54,139.7,-109.87,114.46,0.87,110.21
78.65,-186.92,-0.24,-1.11,-185.02,125.17,-109.88,104.43,6.78,96.87
78.72,-173.98,-1.32,-0.48,-171.36,111.84,-109.99,86.1,23.91,84.02
78.8,-169.98,-1.3,-0.78,-167.17,98.81,-110.08,72.91,4.35,71.41
78.88,-175.86,-1.03,-0.64,-172.91,85.72,-110.16,58.99,3.76,58.59
78.95,-178.5,-1.76,-0.92,-175.51,72.42,-110.29,45.66,3.33,45.54
79.02,-181.08,-2.24,-0.94,-178.08,58.94,-110.46,34.06,1.2,32.49
79.1,-181.58,-2.22,-1.79,-178.43,45.42,-110.62,16.51,1.52,18.89
79.17,-177.82,-1.98,-1.27,-174.9,32.18,-110.77,4.35,1.97,5.68
79.25,-190.97,-2.19,-1.81,-188.17,18.38,-110.93,-12.51,1.95,-8.45
79.32,-161.98,-2.2,-1.05,-159.55,6.15,-111.1,-24.99,1.51,-21.02
79.4,-170.55,-1.7,-1.38,-168.48,-6.72,-111.23,-40.6,2.82,-34.54
79.47,-173.66,-2.72,-1.27,-172.15,-20.01,-111.43,-54.4,2.23,-48.5
79.55,-171.49,-1.7,-1.22,-170.52,-33.32,-111.57,-68.88,3.77,-62.58
79.63,-174.58,-2.33,-1.08,-174.2,-46.87,-111.75,-83.49,21.27,-76.98
79.71,-174.91,-1.76,-0.85,-175.13,-60.64,-111.88,-96.91,14.14,-91.49
79.79,-180.49,-1.98,-1.08,-181.22,-74.85,-112.04,-108.89,6.73,-106.13
79.87,-184.92,-2.79,-0.13,-185.91,-89.6,-112.26,-126.11,6.59,-121.58
79.95,-179.81,-3.34,-0.78,-181.22,-103.95,-112.53,-142.93,2.38,-136.87
80.03,-185.43,-1.97,1.06,-187.42,-118.95,-112.69,-152.37,2.63,-152.07
80.11,-186.8,-2.4,-2.06,-188.82,-133.86,-112.88,-162.95,1.5,-166.64
80.19,-177.38,-1.4,0.85,-179.05,-148.21,-112.99,-179.92,0.99,-180.98
80.27,-191.2,-2.08,-2.15,-192.76,-163.48,-113.16,168.99,1.51,164.28
80.35,-168.92,-2.4,0.56,-170.04,-176.79,-113.35,155.54,2.11,151.45
80.42,-165.18,-2.49,0.47,-165.91,170.37,-113.54,140.94,0.48,138.84
80.5,-172.55,-2.26,-0.47,-173.08,157.13,-113.72,128.04,2.19,125.86
80.58,-167.44,-1.54,-0.56,-167.76,144.12,-113.84,114.77,3.85,113.06
80.66,-178.13,-2.34,-0.52,-178.29,130.27,-114.02,101.19,1.94,99.44
80.73,-180.5,-0.38,-0.79,-180.5,116.44,-114.05,87.87,33.77,85.88
80.81,-176.29,-2.15,-0.82,-176.1,102.93,-114.21,75.16,3.51,72.72
80.89,-181.57,-2.55,-1.37,-181.15,89.21,-114.41,62.08,1.19,59.39
80.96,-174.15,-2.11,-1.53,-173.47,76.24,-114.56,46.86,0.8,46.52
81.03,-186.27,-1.09,-1.52,-185.57,62.37,-114.64,27.51,2.87,32.09
81.11,-184.79,-1.95,-0.47,-184.51,48.61,-114.79,20.5,1.94,18.6
81.18,-185.66,-1.89,-0.18,-185.2,34.79,-114.93,3.1,0.57,4.61
81.26,-173.22,-1.53,-1.75,-172.91,22.26,-115.04,-11.1,2.45,-8.26
81.33,-165.64,-1.9,-1.6,-165.59,9.76,-115.18,-25.32,1.86,-21.3
81.41,-168.08,-2.12,-0.52,-168.4,-2.92,-115.34,-37.33,2.5,-34.4
81.48,-172.75,-1.43,-1.83,-173.33,-16.14,-115.45,-50.96,2.63,-48.04
81.56,-175.76,-2.63,-1.21,-176.62,-29.78,-115.66,-67.62,6.27,-62.44
81.64,-177.92,-2.56,-0.7,-179.25,-43.59,-115.86,-81.07,12.46,-76.92
81.72,-175.34,-2.8,-0.79,-177.06,-57.4,-116.08,-94.57,23.78,-91.29
81.8,-183.82,-1.71,-0.92,-185.85,-71.86,-116.21,-109.77,5.27,-106.38
81.88,-188.05,-3.13,-1.27,-190.4,-86.87,-116.46,-118.95,4.43,-121.26
81.96,-175.35,-2.84,-1.1,-177.48,-100.86,-116.69,-131.2,2.68,-134.91
82.04,-188.53,-3.94,-3.16,-190.31,-116.11,-117.01,-145.05,3.1,-149.67
82.12,-180.11,-2.44,-0.7,-181.45,-130.68,-117.21,-161.87,2.72,-164.05
82.2,-183.89,-2.71,-2.02,-185.01,-145.56,-117.42,-179.86,2.32,-179.12
82.28,-190.69,-1.75,-0.63,-191.89,-160.98,-117.57,170.47,1.83,165.98
82.36,-169.16,-2.56,0.38,-169.93,-174.31,-117.77,157.71,1.51,153.21
82.44,-167.69,-1.93,-0.15,-168.03,172.65,-117.92,144.01,1.79,140.61
82.51,-174.02,-3.02,0.4,-174.04,159.12,-118.15,130.04,1.21,127.44
82.59,-169.56,-2.6,-0.5,-169.34,146.12,-118.35,119.84,2.71,115.11
82.67,-170.02,-2.49,-0.06,-169.34,132.9,-118.55,106.72,6.32,102.52
82.75,-170.82,-1.74,-0.71,-169.74,119.62,-118.68,92.14,27.73,89.66
82.82,-177.79,-1.85,-0.95,-176.49,105.99,-118.82,76.62,4.33,76.19
82.9,-179.15,-1.8,-0.63,-177.81,92.45,-118.96,63.31,1.91,62.82
82.97,-178.19,-1.86,-0.44,-176.8,79.18,-119.1,50.61,2.35,49.77
83.05,-188.61,-1.02,-0.63,-187.14,65.14,-119.17,34.92,2.58,35.73
83.12,-179.49,-1.96,-1.07,-178.09,51.77,-119.32,20.21,1.5,22.2
83.2,-189.34,-2.35,-1.39,-188.12,37.67,-119.49,9.52,1.18,8.35
83.27,-175.42,-2.19,-0.31,-174.1,24.99,-119.65,-5.24,1.82,-4.36
83.34,-170.32,-2.15,-0.29,-169.08,12.32,-119.81,-21.48,1.74,-17.47
83.42,-171.34,-2.25,-1.23,-170.47,-0.8,-119.99,-37.54,2.28,-31.34
83.5,-169.56,-2.02,-1.17,-169.26,-13.77,-120.14,-52.24,2.15,-45.23
83.57,-180.04,-1.79,-0.97,-180.39,-27.74,-120.28,-62.73,5.17,-59.64
83.65,-181.66,-2.37,-1.24,-182.3,-41.84,-120.46,-78.0,5.95,-74.29
83.73,-177.44,-1.17,-1.3,-178.41,-55.62,-120.55,-92.17,31.99,-88.61
83.81,-188.52,-5.35,-1.21,-189.83,-70.46,-120.98,-104.78,9.89,-103.7
83.89,-169.54,-2.12,-0.44,-170.95,-83.99,-121.14,-119.98,3.63,-117.66
83.97,-163.92,-2.46,-0.77,-165.55,-97.07,-121.34,-133.21,2.08,-131.15
84.05,-177.76,-1.5,0.28,-179.58,-111.26,-121.46,-145.99,2.39,-145.54
84.13,-164.81,-1.69,0.0,-166.67,-124.41,-121.6,-161.29,1.55,-159.14
84.21,-173.93,-2.38,0.43,-176.0,-138.3,-121.79,-177.82,2.03,-173.75
84.29,-173.12,-2.17,1.16,-175.58,-152.12,-121.96,173.6,1.9,172.39
84.37,-170.57,-1.98,-0.69,-172.91,-165.39,-122.11,160.16,1.38,159.09
84.44,-175.08,-2.08,-0.42,-177.31,-179.18,-122.28,144.1,1.5,145.0
84.52,-181.28,-2.44,-0.34,-183.61,166.53,-122.47,135.38,0.19,131.12
84.6,-175.39,-0.41,-1.42,-177.31,152.9,-122.5,120.88,2.54,117.76
84.68,-176.27,-1.28,-1.16,-177.9,139.19,-122.6,105.69,6.16,104.14
84.76,-170.63,-2.07,-0.39,-172.11,125.93,-122.76,92.46,21.19,90.96
84.83,-187.44,-2.37,-0.65,-188.77,111.56,-122.94,77.92,-2.48,76.67
84.91,-191.21,-1.55,-0.48,-192.42,96.91,-123.06,70.58,1.69,62.96
84.98,-169.95,-2.11,-1.15,-170.46,84.26,-123.22,51.5,2.61,50.42
85.06,-172.34,-1.74,-1.16,-172.74,71.42,-123.35,37.54,3.48,37.55
85.13,-166.95,-1.5,-1.21,-167.35,58.99,-123.46,22.59,1.48,24.8
85.21,-167.54,-1.94,-1.28,-168.15,46.51,-123.6,10.17,1.04,12.02
85.28,-168.81,-1.69,-0.85,-169.59,33.94,-123.73,-6.66,2.66,-1.32
85.36,-174.31,-1.59,-1.84,-175.58,20.98,-123.85,-20.29,2.24,-15.07
85.43,-179.56,-2.27,-0.69,-181.32,7.23,-124.02,-37.03,1.93,-29.9
85.51,-174.21,-1.44,-1.47,-176.62,-5.92,-124.13,-44.13,2.51,-43.34
