Tiempo,GiroX,GiroY,GiroZ,KalmanGiroY,GiroXAngle,GiroYAngle,Pitch,Roll,KalmanPitch
58.03,-22.28,0.25,-0.35,-20.39,140.26,-17.59,142.14,1.76,142.07
58.11,-21.79,-0.24,-0.21,-19.9,138.66,-17.61,139.08,1.47,140.44
58.18,-22.11,-0.08,0.05,-20.33,137.01,-17.62,137.65,2.3,138.77
58.25,-24.78,-0.02,0.07,-23.11,135.19,-17.62,137.61,2.09,137.14
58.33,-21.49,0.15,-0.24,-19.77,133.61,-17.61,136.73,1.4,135.81
58.4,-22.82,-0.15,0.03,-21.02,131.94,-17.62,133.68,2.25,134.2
58.47,-21.06,-0.21,-0.04,-19.31,130.39,-17.63,132.58,2.14,132.76
58.55,-20.8,-0.08,-0.02,-19.07,128.84,-17.64,132.36,1.75,131.46
58.62,-21.84,0.04,-0.09,-20.02,127.22,-17.63,128.55,1.99,129.8
58.7,-22.02,0.29,-0.34,-20.32,125.6,-17.61,127.12,2.16,128.17
58.77,-23.73,-1.01,0.34,-22.13,123.86,-17.69,125.53,1.79,126.43
58.84,-21.24,-0.41,0.1,-19.71,122.3,-17.72,125.02,1.88,124.99
58.92,-21.79,-0.23,0.18,-20.27,120.7,-17.73,124.29,2.59,123.59
58.99,-21.21,0.5,-0.19,-19.61,119.14,-17.7,122.11,1.98,122.14
59.06,-20.39,-0.07,0.04,-18.8,117.65,-17.7,119.23,2.64,120.59
59.14,-21.01,-0.37,0.05,-19.54,116.1,-17.73,118.28,3.12,119.05
59.21,-22.41,-0.1,-0.05,-21.02,114.46,-17.74,117.02,2.22,117.45
59.28,-20.31,-0.09,0.04,-18.96,112.95,-17.74,115.55,3.32,115.98
59.36,-19.01,0.22,0.04,-17.69,111.55,-17.73,113.02,2.88,114.49
59.43,-22.53,0.19,-0.18,-21.35,109.92,-17.71,113.13,3.59,112.97
59.5,-21.08,-0.24,0.01,-19.89,108.37,-17.73,110.83,4.69,111.43
59.58,-20.89,0.31,-0.23,-19.75,106.84,-17.71,109.3,2.48,109.9
59.65,-20.07,0.05,-0.02,-18.98,105.37,-17.7,107.86,3.7,108.43
59.72,-21.23,0.21,-0.37,-20.2,103.81,-17.69,106.55,4.71,106.91
59.8,-18.69,-0.12,0.05,-17.69,102.44,-17.7,104.74,5.29,105.51
59.87,-20.94,0.13,-0.19,-20.01,100.9,-17.69,103.36,6.6,103.96
59.94,-21.71,-0.29,0.1,-20.83,99.31,-17.71,102.02,6.11,102.38
60.02,-20.31,0.15,-0.08,-19.47,97.84,-17.7,99.32,8.65,100.78
60.09,-20.05,-0.38,-0.01,-19.34,96.41,-17.73,98.4,8.79,99.29
60.16,-21.04,0.44,-0.15,-20.41,94.91,-17.69,97.9,8.87,97.85
60.23,-20.8,0.43,-0.12,-20.17,93.45,-17.66,97.03,10.57,96.5
60.3,-21.22,-0.37,0.11,-20.54,91.94,-17.69,95.12,14.1,95.04
60.37,-20.73,-0.1,-0.08,-20.04,90.46,-17.7,93.12,21.5,93.56
60.44,-21.21,-0.47,-0.04,-20.57,88.93,-17.73,93.02,20.64,92.18
60.52,-21.73,-0.01,0.01,-21.01,87.36,-17.73,90.97,39.55,90.7
60.59,-21.37,-0.08,-0.01,-20.62,85.84,-17.74,89.49,43.57,89.26
60.66,-20.53,0.08,0.1,-19.76,84.35,-17.73,87.65,17.9,87.81
60.73,-22.89,0.22,0.12,-22.13,82.75,-17.72,86.17,13.59,86.25
60.8,-20.47,-0.02,0.06,-19.72,81.31,-17.72,83.74,10.67,84.74
60.87,-22.57,0.16,0.04,-21.91,79.7,-17.71,84.27,10.02,83.3
60.94,-21.77,0.16,-0.02,-21.03,78.18,-17.7,80.84,7.18,81.71
61.01,-21.37,0.04,-0.15,-20.7,76.68,-17.69,79.73,5.1,80.2
61.08,-21.46,-0.08,0.08,-20.83,75.17,-17.7,78.9,6.77,78.76
61.15,-20.57,-0.36,0.07,-19.93,73.73,-17.72,76.36,4.95,77.25
61.22,-21.01,0.08,-0.18,-20.45,72.26,-17.72,75.15,5.62,75.74
61.29,-20.31,-0.18,0.11,-19.8,70.83,-17.73,74.54,3.13,74.37
61.36,-21.98,0.18,0.11,-21.46,69.29,-17.72,72.12,3.84,72.78
61.43,-21.37,-0.11,-0.02,-20.91,67.81,-17.73,71.32,3.79,71.34
61.5,-22.63,0.1,0.11,-22.16,66.2,-17.72,69.76,3.88,69.76
61.57,-21.73,-0.32,0.08,-21.26,64.7,-17.74,67.52,2.74,68.2
61.64,-21.44,-0.4,-0.1,-21.04,63.2,-17.77,66.47,2.57,66.7
61.71,-21.59,-0.34,-0.02,-21.21,61.66,-17.79,63.58,2.99,65.01
61.79,-21.47,-0.47,-0.09,-21.22,60.13,-17.83,63.17,3.11,63.46
61.86,-20.82,-0.5,-0.15,-20.6,58.65,-17.86,61.25,2.88,61.91
61.93,-21.82,-0.03,0.01,-21.66,57.1,-17.86,59.99,1.28,60.33
62.0,-20.9,0.13,-0.09,-20.76,55.63,-17.86,57.89,2.48,58.76
62.07,-20.08,0.12,-0.02,-20.02,54.22,-17.85,57.21,1.99,57.34
62.14,-20.11,-0.65,-0.26,-20.06,52.81,-17.89,55.07,2.71,55.84
62.21,-22.42,-0.02,0.11,-22.44,51.22,-17.89,54.17,1.97,54.23
62.28,-20.51,-1.11,-0.22,-20.54,49.78,-17.97,52.07,1.94,52.71
62.35,-22.23,-0.21,-0.11,-22.31,48.2,-17.99,50.29,1.93,51.03
62.42,-20.48,-0.33,-0.06,-20.63,46.74,-18.01,48.37,2.53,49.43
62.49,-20.98,-0.37,0.02,-21.22,45.24,-18.04,47.08,1.72,47.82
62.56,-22.58,-0.53,-0.25,-22.89,43.66,-18.07,47.01,1.28,46.31
62.63,-22.66,0.23,0.15,-22.9,42.05,-18.06,44.09,1.51,44.61
62.7,-21.61,-0.08,-0.04,-21.9,40.56,-18.06,42.83,1.86,43.07
62.78,-19.95,-0.02,0.06,-20.27,39.14,-18.06,39.78,1.29,41.42
62.85,-23.09,0.28,0.18,-23.55,37.52,-18.04,39.28,1.89,39.71
62.91,-21.95,-0.15,-0.29,-22.45,36.0,-18.05,36.68,1.6,38.0
62.99,-23.8,0.02,-0.21,-24.42,34.31,-18.05,34.14,1.94,36.02
63.06,-22.08,-0.44,-0.19,-22.87,32.76,-18.08,33.94,1.61,34.36
63.13,-22.09,-0.27,-0.31,-22.91,31.19,-18.1,32.22,1.89,32.68
63.2,-21.99,-0.11,-0.2,-22.85,29.62,-18.11,31.09,1.42,31.05
63.27,-20.24,0.16,-0.02,-21.1,28.18,-18.1,27.9,1.63,29.37
63.34,-22.83,0.08,0.11,-23.82,26.58,-18.09,26.69,1.86,27.58
63.41,-22.08,-0.16,-0.11,-23.15,25.06,-18.1,25.39,1.74,25.92
63.48,-21.17,-0.25,-0.32,-22.28,23.55,-18.12,24.21,2.06,24.32
63.55,-21.84,-0.22,0.05,-22.97,22.0,-18.14,22.22,1.63,22.63
63.62,-21.69,-0.2,-0.05,-22.86,20.48,-18.15,19.32,1.71,20.84
63.69,-21.65,-0.24,-0.15,-22.95,18.94,-18.17,18.97,1.27,19.18
63.76,-22.36,-0.19,-0.34,-23.68,17.34,-18.18,16.8,0.93,17.41
63.83,-22.41,-0.26,-0.12,-23.78,15.75,-18.2,15.24,1.66,15.67
63.91,-22.77,-0.27,-0.32,-24.18,14.13,-18.22,13.86,1.68,13.94
63.98,-22.18,-0.34,-0.12,-23.59,12.55,-18.25,12.86,1.59,12.33
64.05,-21.21,-0.16,-0.05,-22.58,11.04,-18.26,11.24,1.03,10.78
64.12,-19.89,-0.22,-0.02,-21.21,9.62,-18.27,9.36,1.18,9.28
64.19,-22.02,-0.1,0.57,-23.33,8.13,-18.28,8.16,1.74,7.75
64.25,-21.99,-0.23,0.18,-23.27,6.66,-18.29,5.93,1.02,6.16
64.32,-22.83,-0.21,0.4,-24.13,5.13,-18.31,5.24,1.82,4.63
64.39,-22.83,-0.37,-0.11,-24.08,3.61,-18.33,3.23,1.77,3.04
64.46,-20.86,-0.32,-0.24,-22.09,2.19,-18.36,1.72,1.63,1.56
64.52,-21.74,-0.2,-0.19,-22.96,0.71,-18.37,-1.19,1.47,-0.13
64.59,-22.87,-0.08,-0.37,-24.18,-0.89,-18.37,-1.85,1.4,-1.83
64.67,-22.43,-0.24,-0.05,-23.74,-2.48,-18.39,-2.8,1.5,-3.44
64.74,-23.35,-0.31,0.16,-24.61,-4.14,-18.41,-5.31,1.37,-5.2
64.81,-21.48,-0.3,0.13,-22.75,-5.64,-18.43,-7.17,1.46,-6.83
64.88,-19.92,-0.15,0.06,-21.21,-7.04,-18.44,-10.11,1.97,-8.52
64.95,-21.44,-0.24,0.05,-22.87,-8.56,-18.46,-11.02,1.5,-10.24
65.02,-21.22,0.06,-0.34,-22.73,-10.09,-18.46,-14.26,1.2,-12.15
65.09,-23.15,-0.18,-0.34,-24.84,-11.79,-18.47,-12.94,1.63,-13.85
65.17,-22.21,-0.35,0.2,-23.83,-13.44,-18.5,-16.18,1.88,-15.69
65.24,-22.02,0.02,-0.15,-23.68,-15.05,-18.5,-18.55,1.43,-17.55
65.31,-23.35,-0.17,-0.18,-25.1,-16.77,-18.51,-18.71,1.79,-19.31
65.39,-24.0,-0.18,0.3,-25.69,-18.55,-18.52,-19.75,1.51,-21.05
65.46,-22.67,-0.46,-0.21,-24.25,-20.21,-18.56,-22.4,1.54,-22.78
65.54,-21.08,0.01,-0.07,-22.62,-21.78,-18.55,-25.34,2.1,-24.56
65.61,-22.14,0.05,-0.18,-23.75,-23.4,-18.55,-26.81,2.19,-26.36
65.68,-20.79,0.05,-0.5,-22.44,-24.92,-18.55,-28.36,1.67,-28.04
65.76,-22.4,-0.13,-0.05,-24.08,-26.56,-18.56,-29.04,2.22,-29.72
65.83,-23.56,-0.33,0.19,-25.18,-28.31,-18.58,-30.44,2.19,-31.46
65.9,-20.61,-0.03,-0.1,-22.14,-29.82,-18.58,-34.84,1.91,-33.28
65.98,-21.4,0.08,-0.26,-23.07,-31.41,-18.58,-35.65,2.2,-35.07
66.05,-22.27,0.11,-0.25,-23.99,-33.05,-18.57,-36.55,2.28,-36.8
66.12,-22.79,0.02,0.19,-24.49,-34.72,-18.57,-38.59,2.26,-38.59
66.2,-21.66,-0.02,0.14,-23.36,-36.28,-18.57,-40.63,1.49,-40.32
66.27,-21.93,0.04,0.04,-23.66,-37.89,-18.57,-41.8,2.29,-42.03
66.34,-22.36,0.2,-0.27,-24.06,-39.5,-18.55,-43.94,2.76,-43.78
66.42,-22.62,-0.13,-0.16,-24.34,-41.16,-18.56,-45.03,2.4,-45.51
66.49,-21.69,-0.08,-0.11,-23.36,-42.77,-18.57,-46.49,2.86,-47.16
66.56,-21.11,-0.02,-0.01,-22.73,-44.34,-18.57,-48.38,2.55,-48.79
66.64,-22.24,0.32,-0.34,-23.82,-46.0,-18.54,-51.29,3.12,-50.65
66.71,-22.61,-0.1,-0.02,-24.25,-47.65,-18.55,-52.73,2.46,-52.46
66.79,-22.05,-0.21,0.06,-23.71,-49.29,-18.57,-54.31,3.42,-54.23
66.86,-23.3,-0.38,0.12,-24.97,-51.0,-18.6,-54.97,3.16,-55.93
66.93,-25.08,-0.02,-0.33,-26.66,-52.84,-18.6,-57.37,3.88,-57.83
67.01,-23.42,-0.02,-0.18,-24.96,-54.58,-18.6,-59.52,3.64,-59.66
67.08,-25.81,-0.08,-0.2,-27.33,-56.5,-18.6,-60.75,3.86,-61.59
67.16,-23.15,-0.01,-0.15,-24.59,-58.22,-18.6,-62.42,3.19,-63.3
67.23,-23.11,-0.14,-0.12,-24.48,-59.93,-18.61,-64.13,3.25,-65.0
67.31,-22.21,-0.02,-0.13,-23.5,-61.59,-18.62,-65.96,5.09,-66.66
67.38,-24.08,0.23,-0.21,-25.3,-63.38,-18.6,-66.82,5.29,-68.34
67.45,-22.34,0.07,-0.28,-23.43,-65.01,-18.59,-69.59,4.37,-70.0
67.53,-23.97,-0.31,-0.02,-25.02,-66.77,-18.62,-71.65,5.56,-71.81
67.6,-22.11,0.04,-0.17,-23.15,-68.41,-18.61,-73.05,6.69,-73.48
67.67,-23.28,-0.64,0.24,-24.28,-70.12,-18.66,-75.05,6.94,-75.23
67.75,-23.11,-0.24,-0.07,-24.08,-71.81,-18.68,-76.63,8.6,-76.96
67.82,-25.2,-0.44,-0.15,-26.14,-73.69,-18.71,-77.25,8.39,-78.71
67.9,-22.48,-0.31,-0.06,-23.29,-75.36,-18.73,-79.84,10.98,-80.37
67.97,-25.08,0.01,-0.21,-25.85,-77.25,-18.73,-82.17,12.89,-82.31
68.05,-21.56,-0.2,0.05,-22.31,-78.86,-18.75,-83.87,15.03,-83.95
68.12,-22.61,0.01,-0.05,-23.36,-80.54,-18.75,-85.17,20.75,-85.63
68.19,-21.81,-0.14,0.11,-22.51,-82.16,-18.76,-87.6,33.39,-87.34
68.27,-24.85,-0.23,-0.15,-25.57,-84.01,-18.77,-88.26,35.69,-89.13
68.34,-21.95,-0.5,0.07,-22.6,-85.66,-18.81,-91.38,39.79,-90.9
68.42,-23.75,0.09,-0.12,-24.44,-87.43,-18.81,-92.11,33.9,-92.64
68.49,-23.07,-0.37,-0.11,-23.71,-89.15,-18.83,-92.87,28.35,-94.23
68.57,-26.54,-0.15,-0.09,-27.06,-91.15,-18.84,-95.03,19.49,-96.13
68.64,-23.5,-0.18,-0.09,-23.91,-92.92,-18.86,-96.77,13.78,-97.79
68.72,-26.19,-0.41,-0.31,-26.51,-94.9,-18.89,-99.13,9.82,-99.72
68.79,-24.28,-0.27,0.02,-24.55,-96.7,-18.91,-101.33,10.31,-101.52
68.87,-26.08,0.11,-0.13,-26.34,-98.7,-18.9,-101.57,8.69,-103.3
68.95,-26.42,0.24,-0.08,-26.51,-100.69,-18.88,-105.02,7.05,-105.27
69.02,-25.89,-0.68,-0.23,-25.95,-102.68,-18.93,-105.77,6.8,-107.08
69.1,-24.63,-0.46,-0.05,-24.58,-104.59,-18.97,-107.8,6.66,-108.85
69.18,-23.72,0.17,-0.02,-23.57,-106.43,-18.96,-110.08,4.94,-110.61
69.26,-24.55,-0.11,0.05,-24.35,-108.31,-18.96,-112.06,6.26,-112.43
69.33,-24.85,-0.1,-0.1,-24.61,-110.21,-18.97,-112.01,5.27,-114.04
69.41,-24.29,-0.03,-0.02,-23.87,-112.1,-18.97,-114.81,5.44,-115.76
69.49,-23.98,-0.18,-0.21,-23.47,-113.96,-18.99,-116.52,3.56,-117.46
69.56,-25.24,0.03,-0.12,-24.65,-115.92,-18.99,-117.95,4.35,-119.2
69.64,-24.3,-0.2,-0.07,-23.58,-117.78,-19.0,-119.91,3.44,-120.88
69.72,-25.18,-0.07,-0.04,-24.38,-119.73,-19.01,-121.61,2.85,-122.63
69.8,-24.33,-0.03,-0.03,-23.43,-121.62,-19.01,-123.53,3.39,-124.34
69.87,-23.96,-0.06,-0.3,-22.98,-123.48,-19.01,-124.3,2.78,-125.91
69.95,-23.36,0.26,-0.03,-22.23,-125.29,-18.99,-127.22,2.68,-127.58
70.03,-23.31,-0.24,-0.15,-22.15,-127.08,-19.01,-128.54,2.94,-129.19
70.11,-24.38,-0.37,-0.11,-23.16,-128.97,-19.04,-129.61,2.75,-130.82
70.18,-24.76,-0.08,0.28,-23.42,-130.89,-19.05,-132.26,2.62,-132.59
70.26,-23.97,-0.2,-0.27,-22.6,-132.72,-19.06,-132.71,2.62,-134.13
70.34,-23.62,-0.11,0.11,-22.12,-134.56,-19.07,-135.88,2.3,-135.85
70.41,-23.15,-0.1,0.03,-21.65,-136.33,-19.08,-136.9,2.07,-137.44
70.49,-25.93,-0.08,-0.02,-24.38,-138.31,-19.08,-139.45,2.34,-139.32
70.57,-23.08,-0.27,0.05,-21.54,-140.11,-19.11,-140.08,1.94,-140.88
70.65,-26.24,-0.34,-0.18,-24.63,-142.11,-19.13,-141.33,2.0,-142.6
70.72,-24.31,0.21,0.05,-22.58,-144.0,-19.12,-143.76,2.57,-144.28
70.8,-24.63,-0.03,-0.37,-22.86,-145.86,-19.12,-143.87,2.34,-145.75
70.88,-25.4,-0.06,-0.08,-23.44,-147.83,-19.12,-145.32,1.84,-147.3
70.95,-24.86,0.08,0.28,-22.72,-149.76,-19.12,-149.52,1.69,-149.12
71.03,-23.81,-0.42,-0.38,-21.71,-151.56,-19.15,-150.33,2.29,-150.71
71.11,-23.89,0.07,0.22,-21.75,-153.41,-19.14,-151.22,1.67,-152.26
71.18,-24.36,0.18,0.15,-22.12,-155.25,-19.13,-153.73,1.91,-153.9
71.26,-24.28,-0.2,-0.27,-22.03,-157.09,-19.14,-153.77,1.77,-155.35
71.34,-24.47,-0.17,0.34,-22.07,-158.99,-19.16,-157.07,1.5,-157.07
71.41,-24.15,-0.46,-0.71,-21.75,-160.84,-19.19,-158.61,2.0,-158.72
71.49,-24.44,-0.12,0.07,-22.03,-162.73,-19.2,-159.9,1.7,-160.37
71.57,-24.95,-0.22,-0.07,-22.5,-164.64,-19.22,-163.52,1.65,-162.26
71.64,-24.66,-0.08,-0.04,-22.33,-166.56,-19.22,-163.21,1.64,-163.9
71.72,-23.96,-0.09,-0.15,-21.56,-168.42,-19.23,-165.39,1.91,-165.55
71.8,-23.16,-0.03,-0.02,-20.75,-170.22,-19.23,-166.52,1.62,-167.09
71.88,-23.12,-0.06,0.3,-20.66,-172.01,-19.24,-169.24,2.18,-168.75
71.95,-23.13,-0.05,-0.1,-20.71,-173.78,-19.24,-168.75,1.33,-170.15
72.03,-25.05,0.05,0.08,-22.49,-175.73,-19.24,-171.69,1.63,-171.87
72.11,-23.64,0.03,-0.05,-21.07,-177.51,-19.24,-174.82,1.72,-173.63
72.18,-25.06,-0.01,0.34,-22.6,-179.43,-19.24,-176.03,1.45,-175.44
72.26,-23.21,-0.3,-0.56,-20.8,178.79,-19.26,-178.2,1.58,-177.17
72.34,-22.77,-0.21,0.4,-20.47,177.05,-19.28,-179.33,1.52,-178.81
72.41,-23.36,-0.02,-0.11,-21.1,175.28,-19.28,179.78,1.59,179.62
72.49,-24.25,-0.18,0.11,-21.98,173.48,-19.29,176.62,1.62,177.82
72.56,-23.25,-0.42,0.08,-21.09,171.77,-19.32,177.42,1.1,176.41
72.63,-22.92,-0.11,-0.02,-20.67,170.09,-19.33,174.12,1.15,174.8
72.71,-23.1,-0.23,-0.5,-20.91,168.37,-19.35,174.12,1.83,173.35
72.78,-23.21,-0.14,-0.24,-20.95,166.64,-19.36,172.17,1.71,171.83
72.86,-23.68,0.02,-0.32,-21.39,164.88,-19.36,172.0,1.48,170.44
72.93,-23.18,-0.01,0.19,-20.75,163.17,-19.36,167.04,1.46,168.7
73.0,-22.79,-0.19,-0.18,-20.5,161.5,-19.37,166.63,1.48,167.13
73.08,-22.91,-0.21,-0.08,-20.67,159.79,-19.39,164.32,1.77,165.44
73.15,-22.53,-0.2,0.09,-20.4,158.12,-19.4,161.82,1.43,163.68
73.23,-22.71,-0.34,0.0,-20.75,156.45,-19.43,161.12,1.1,162.03
73.3,-25.33,0.06,-0.31,-23.45,154.59,-19.42,159.88,1.66,160.26
73.37,-23.54,-0.15,0.13,-21.7,152.86,-19.43,157.81,1.09,158.57
73.45,-23.21,-0.18,0.18,-21.43,151.16,-19.45,158.67,1.66,157.19
73.52,-22.66,-0.27,0.09,-20.75,149.49,-19.47,154.56,1.42,155.54
73.59,-24.87,-0.47,0.47,-23.05,147.67,-19.5,153.16,1.68,153.77
73.67,-21.93,-0.21,-0.04,-20.17,146.06,-19.52,151.68,1.88,152.22
73.74,-22.92,-0.22,0.33,-21.2,144.35,-19.53,149.89,1.68,150.55
73.82,-22.95,0.2,-0.27,-21.3,142.67,-19.52,149.52,1.42,149.05
73.89,-22.27,0.05,-0.25,-20.58,141.03,-19.51,147.35,1.48,147.52
73.96,-23.28,0.16,-0.49,-21.6,139.32,-19.5,145.42,1.74,145.87
74.04,-24.45,-0.06,-0.18,-22.81,137.53,-19.51,143.93,1.66,144.17
74.11,-24.1,-0.44,0.44,-22.48,135.73,-19.54,142.65,1.79,142.51
74.18,-22.7,0.06,-0.12,-21.07,134.06,-19.53,141.52,1.56,141.03
74.26,-22.09,0.24,-0.39,-20.41,132.44,-19.52,138.36,1.6,139.39
74.33,-21.23,-0.15,-0.17,-19.65,130.88,-19.53,137.53,1.95,137.9
74.41,-23.33,0.8,-0.38,-21.78,129.15,-19.47,138.82,1.63,136.58
74.48,-22.35,-0.36,0.26,-20.6,127.51,-19.49,133.91,1.75,134.93
74.55,-22.11,-0.34,0.07,-20.44,125.88,-19.52,133.29,2.21,133.41
74.63,-21.32,0.36,-0.65,-19.67,124.32,-19.49,131.17,1.85,131.88
74.7,-22.37,-0.08,-0.05,-20.78,122.68,-19.5,130.49,1.68,130.37
74.77,-24.24,-0.35,-0.04,-22.65,120.87,-19.53,129.9,2.19,128.82
74.85,-22.53,0.19,-0.11,-20.84,119.19,-19.51,124.95,2.9,127.0
74.92,-22.59,-0.44,0.18,-21.08,117.54,-19.54,124.29,1.83,125.32
75.0,-23.26,-0.29,-0.08,-21.84,115.83,-19.56,124.25,1.93,123.78
75.07,-23.93,-0.27,0.07,-22.47,114.05,-19.58,121.42,2.73,122.03
75.14,-23.09,-0.44,0.03,-21.69,112.35,-19.62,120.43,2.68,120.43
75.22,-23.24,0.1,-0.23,-21.83,110.65,-19.61,118.43,2.67,118.78
75.29,-20.82,-0.06,-0.01,-19.45,109.12,-19.61,116.6,3.0,117.27
75.36,-22.08,-0.2,-0.05,-20.77,107.47,-19.63,114.71,3.33,115.6
75.44,-21.75,-0.82,0.27,-20.52,105.85,-19.69,113.74,2.79,114.04
75.51,-22.57,0.05,-0.16,-21.37,104.2,-19.69,112.36,3.8,112.46
75.59,-22.52,0.56,-0.3,-21.33,102.54,-19.64,111.68,3.79,110.98
75.66,-21.52,-0.17,0.04,-20.26,100.96,-19.66,108.94,4.47,109.43
75.73,-21.87,-0.55,-0.18,-20.66,99.36,-19.7,105.75,5.92,107.66
75.81,-22.57,-0.23,-0.11,-21.54,97.7,-19.71,105.92,4.18,106.06
75.88,-22.4,-0.25,-0.01,-21.38,96.06,-19.73,105.81,4.77,104.65
75.95,-21.18,-0.1,0.27,-20.05,94.5,-19.74,101.91,6.45,103.03
76.03,-22.27,0.4,-0.34,-21.25,92.89,-19.71,99.06,6.8,101.21
76.1,-21.98,-0.79,0.08,-21.15,91.33,-19.77,99.17,6.32,99.64
76.17,-23.21,-0.32,-0.04,-22.42,89.7,-19.79,96.53,8.9,97.9
76.24,-22.4,-0.62,-0.11,-21.74,88.1,-19.83,96.12,10.59,96.32
76.31,-21.82,-0.4,-0.05,-21.17,86.53,-19.86,94.23,15.16,94.73
76.38,-24.22,0.29,-0.18,-23.62,84.78,-19.84,93.76,13.22,93.1
76.45,-22.15,-0.21,-0.01,-21.49,83.2,-19.86,92.47,26.9,91.68
76.53,-22.82,0.15,0.08,-22.09,81.55,-19.85,89.14,41.23,89.97
76.6,-21.35,-0.11,0.02,-20.69,80.05,-19.85,88.03,27.63,88.46
76.67,-20.66,-0.66,0.08,-20.04,78.58,-19.9,86.87,17.48,87.02
76.74,-22.41,-0.11,-0.08,-21.81,76.98,-19.91,84.72,12.73,85.38
76.81,-24.22,0.95,0.08,-23.68,75.23,-19.84,83.94,14.01,83.7
76.88,-21.27,0.12,0.08,-20.71,73.74,-19.83,82.35,11.93,82.26
76.95,-22.53,-0.02,-0.15,-21.96,72.16,-19.83,79.96,7.79,80.63
77.02,-21.98,-0.33,-0.08,-21.47,70.59,-19.85,78.45,5.22,79.03
77.09,-21.65,-0.31,-0.11,-21.19,69.05,-19.88,76.36,5.64,77.39
77.17,-22.31,0.45,-0.09,-21.93,67.47,-19.84,75.56,5.48,75.8
77.24,-22.26,-0.3,0.0,-21.91,65.9,-19.87,73.82,3.44,74.21
77.31,-23.92,0.04,-0.09,-23.6,64.23,-19.86,71.5,2.91,72.44
77.38,-22.05,0.0,0.03,-21.81,62.68,-19.86,70.9,3.76,70.91
77.44,-20.63,0.07,0.13,-20.4,61.26,-19.86,67.96,3.04,69.33
77.51,-23.55,0.05,-0.02,-23.44,59.63,-19.86,67.3,2.47,67.66
77.58,-25.04,-0.09,0.07,-24.96,57.87,-19.86,66.05,2.92,65.93
77.65,-23.77,0.05,-0.06,-23.68,56.21,-19.86,64.36,3.26,64.28
77.72,-22.15,-0.47,-0.31,-22.06,54.66,-19.89,61.56,2.52,62.6
77.8,-21.3,-0.52,-0.38,-21.29,53.14,-19.93,60.4,3.02,61.01
77.87,-21.72,0.09,0.23,-21.77,51.59,-19.92,59.56,2.16,59.47
77.94,-22.35,0.12,0.04,-22.39,50.05,-19.91,58.28,3.1,57.96
78.01,-22.88,-0.37,-0.3,-22.89,48.47,-19.94,55.21,2.38,56.25
78.08,-24.41,-0.15,0.01,-24.52,46.73,-19.95,54.01,1.85,54.45
78.15,-22.66,0.31,0.18,-22.81,45.14,-19.93,52.3,1.68,52.79
78.22,-23.18,-0.14,0.14,-23.37,43.54,-19.94,49.97,2.1,51.04
78.29,-21.91,0.18,-0.02,-22.19,42.01,-19.92,47.94,1.49,49.31
78.36,-22.44,0.19,-0.05,-22.84,40.43,-19.91,46.23,1.86,47.54
78.43,-23.89,-0.56,-0.27,-24.42,38.76,-19.95,47.4,1.68,46.01
78.5,-23.34,0.18,0.09,-23.74,37.1,-19.94,43.58,2.07,44.23
78.57,-22.94,-0.09,0.05,-23.4,35.51,-19.94,41.19,1.74,42.46
78.64,-23.02,-0.17,0.02,-23.59,33.9,-19.96,42.81,1.58,41.03
78.71,-22.23,-0.35,-0.03,-22.64,32.34,-19.98,39.68,1.53,39.47
78.78,-23.06,-0.36,-0.51,-23.46,30.7,-20.01,35.35,1.35,37.52
78.85,-25.03,-0.42,-0.25,-25.62,28.92,-20.04,35.15,1.75,35.64
78.92,-23.19,-0.29,0.02,-23.82,27.27,-20.06,33.08,1.32,33.85
78.99,-22.97,-0.41,-0.23,-23.67,25.66,-20.09,30.73,1.48,32.02
79.06,-23.47,0.06,0.07,-24.29,23.99,-20.08,28.78,1.21,30.13
79.13,-22.21,0.08,0.33,-23.15,22.45,-20.08,28.93,1.71,28.57
79.2,-22.48,-0.23,-0.21,-23.38,20.9,-20.09,26.5,1.72,26.91
79.27,-23.98,0.01,0.01,-24.92,19.19,-20.09,24.25,1.75,25.03
79.34,-22.43,-0.04,-0.11,-23.44,17.64,-20.09,22.16,1.4,23.28
79.41,-23.05,-0.53,-0.49,-24.15,16.0,-20.13,21.04,1.54,21.5
79.48,-22.43,-0.07,0.05,-23.58,14.41,-20.14,19.31,1.46,19.76
79.55,-22.85,0.11,-0.07,-24.04,12.81,-20.13,17.24,1.19,17.98
79.62,-24.6,0.21,0.23,-25.85,11.08,-20.11,16.13,1.24,16.17
79.69,-22.5,-0.15,0.13,-23.76,9.53,-20.12,13.2,1.41,14.38
79.76,-23.18,0.05,-0.08,-24.55,7.93,-20.12,11.76,1.58,12.58
79.83,-21.25,-0.37,-0.56,-22.69,6.46,-20.15,10.1,1.72,10.91
79.9,-21.66,-0.23,-0.35,-23.16,4.94,-20.16,8.76,1.18,9.23
79.97,-23.66,-0.11,0.56,-25.21,3.33,-20.17,8.61,1.37,7.64
80.04,-22.56,-0.2,0.11,-24.02,1.83,-20.18,5.8,1.28,6.01
80.1,-22.08,-0.01,0.29,-23.56,0.35,-20.18,3.3,1.81,4.31
80.17,-22.72,-0.19,0.19,-24.29,-1.17,-20.2,1.8,1.39,2.59
80.24,-22.27,0.06,0.14,-23.91,-2.68,-20.19,-0.12,1.59,0.84
80.3,-22.09,0.07,-0.02,-23.81,-4.18,-20.19,-1.21,1.14,-0.82
