Tiempo,GiroX,GiroY,GiroZ,KalmanGiroY,GiroXAngle,GiroYAngle,Pitch,Roll,KalmanPitch
57.88,-0.19,-0.24,0.01,-0.1,-3.95,-18.03,-5.01,1.07,-4.92
57.95,-0.09,-0.12,-0.03,-0.01,-3.95,-18.04,-4.98,1.36,-4.92
58.01,-0.24,-0.47,0.07,-0.17,-3.97,-18.07,-4.66,1.34,-4.91
58.08,-0.12,-0.23,0.17,-0.03,-3.98,-18.09,-4.93,1.56,-4.91
58.15,-0.15,-0.31,-0.01,-0.06,-3.99,-18.11,-4.82,1.71,-4.9
58.22,0.03,-0.19,-0.07,0.13,-3.99,-18.12,-5.13,1.43,-4.92
58.29,-0.02,-0.18,0.11,0.07,-3.99,-18.13,-4.72,1.42,-4.9
58.35,-0.16,-0.43,-0.02,-0.06,-4.0,-18.16,-5.06,1.46,-4.92
58.42,-0.15,-0.26,0.05,-0.07,-4.01,-18.18,-4.95,1.47,-4.93
58.49,-0.21,-0.29,0.05,-0.13,-4.02,-18.2,-4.66,1.3,-4.9
58.56,-0.08,-0.31,0.1,0.03,-4.03,-18.22,-4.77,1.45,-4.89
58.62,-0.17,-0.18,-0.22,-0.05,-4.04,-18.23,-4.89,1.78,-4.89
58.69,-0.05,-0.4,-0.04,0.06,-4.04,-18.26,-5.16,1.51,-4.92
58.76,-0.2,-0.11,-0.18,-0.11,-4.06,-18.27,-4.92,1.17,-4.92
58.83,-0.15,-0.54,0.18,-0.05,-4.07,-18.31,-4.98,1.13,-4.93
58.9,-0.13,-0.06,-0.11,-0.04,-4.07,-18.31,-4.67,1.39,-4.91
58.97,-0.1,-0.06,-0.02,0.01,-4.08,-18.31,-5.11,1.06,-4.93
59.03,-0.21,-0.63,-0.1,-0.11,-4.09,-18.36,-4.92,1.68,-4.93
59.1,-0.13,-0.43,-0.08,-0.03,-4.1,-18.39,-4.56,1.67,-4.89
59.17,-0.19,-0.49,0.08,-0.07,-4.12,-18.42,-4.77,1.31,-4.88
59.24,-0.27,-0.56,-0.13,-0.13,-4.14,-18.46,-4.72,1.21,-4.87
59.31,-0.01,0.03,0.15,0.14,-4.14,-18.46,-4.62,1.53,-4.84
59.37,-0.15,-0.18,0.05,0.02,-4.15,-18.47,-4.9,1.41,-4.84
59.44,-0.09,0.05,-0.14,0.07,-4.15,-18.46,-4.98,1.22,-4.85
59.51,-0.18,-0.24,0.27,-0.02,-4.16,-18.48,-4.87,1.28,-4.86
59.58,-0.08,-0.31,0.0,0.07,-4.17,-18.5,-4.84,1.12,-4.85
59.64,-0.02,-0.31,-0.07,0.13,-4.17,-18.52,-4.77,1.44,-4.83
59.71,-0.08,-0.11,-0.09,0.07,-4.18,-18.53,-5.29,1.3,-4.88
59.78,-0.26,0.04,0.15,-0.14,-4.19,-18.53,-5.36,1.74,-4.94
59.85,-0.06,-0.56,0.08,0.02,-4.2,-18.56,-5.28,1.06,-4.98
59.91,-0.19,-0.04,0.09,-0.13,-4.21,-18.57,-4.8,1.91,-4.96
59.98,-0.18,-0.42,-0.01,-0.11,-4.22,-18.59,-4.96,1.01,-4.97
60.05,-0.3,-0.18,0.02,-0.22,-4.24,-18.61,-5.59,1.43,-5.05
60.12,0.04,-0.31,-0.01,0.07,-4.24,-18.63,-4.68,1.46,-5.01
60.18,-0.11,-0.47,0.07,-0.06,-4.25,-18.66,-4.74,1.63,-4.98
60.25,-0.14,-0.41,-0.03,-0.06,-4.26,-18.69,-4.74,1.73,-4.96
60.32,-0.03,-0.27,-0.05,0.07,-4.26,-18.7,-5.41,1.1,-5.0
60.39,-0.11,-0.35,-0.08,-0.05,-4.27,-18.73,-5.2,1.45,-5.03
60.46,-0.06,-0.11,-0.08,-0.02,-4.27,-18.74,-5.06,2.0,-5.03
60.53,-0.11,-0.11,0.09,-0.06,-4.28,-18.74,-4.73,1.29,-5.0
60.59,-0.13,-0.13,0.13,-0.06,-4.29,-18.75,-5.15,1.59,-5.02
60.66,-0.07,-0.27,-0.11,-0.01,-4.29,-18.77,-5.13,1.56,-5.04
60.73,-0.2,-0.17,-0.05,-0.15,-4.31,-18.78,-4.67,1.38,-5.01
60.8,-0.11,0.01,-0.08,-0.04,-4.31,-18.78,-4.72,1.4,-4.98
60.87,-0.06,-0.09,-0.01,0.04,-4.32,-18.79,-4.9,1.87,-4.96
60.93,-0.12,-0.3,0.04,-0.02,-4.33,-18.81,-4.93,1.55,-4.96
61.0,-0.19,-0.06,0.11,-0.08,-4.34,-18.81,-4.91,1.2,-4.96
61.07,-0.24,-0.37,-0.07,-0.12,-4.36,-18.84,-5.11,1.44,-4.98
61.14,-0.15,-0.37,0.08,-0.04,-4.37,-18.86,-5.02,1.4,-4.99
61.21,-0.02,-0.48,-0.01,0.08,-4.37,-18.89,-4.62,1.34,-4.95
61.27,-0.18,-0.35,-0.1,-0.05,-4.38,-18.92,-4.51,1.08,-4.9
61.34,-0.19,0.08,-0.08,-0.03,-4.39,-18.91,-4.49,1.3,-4.86
61.41,-0.15,-0.3,0.15,0.04,-4.4,-18.93,-5.23,1.28,-4.9
61.48,-0.02,-0.05,0.02,0.15,-4.4,-18.94,-5.16,0.96,-4.92
61.55,-0.2,-0.34,-0.02,-0.05,-4.42,-18.96,-4.78,1.57,-4.9
61.61,-0.24,-0.23,0.08,-0.08,-4.43,-18.98,-4.58,1.44,-4.87
61.68,-0.02,-0.15,-0.05,0.16,-4.43,-18.99,-4.98,1.48,-4.88
61.75,-0.15,-0.32,0.02,0.03,-4.44,-19.01,-5.04,1.94,-4.89
61.82,-0.12,-0.15,-0.05,0.04,-4.45,-19.02,-5.47,0.66,-4.95
61.88,-0.02,-0.29,0.02,0.1,-4.45,-19.04,-5.0,1.57,-4.95
61.95,-0.2,-0.24,0.03,-0.09,-4.47,-19.05,-4.97,1.22,-4.96
62.02,-0.19,-0.07,-0.08,-0.08,-4.48,-19.06,-4.89,1.58,-4.96
62.09,-0.09,-0.3,-0.02,0.02,-4.49,-19.08,-5.11,1.4,-4.97
62.16,-0.14,-0.34,-0.03,-0.03,-4.5,-19.1,-4.5,1.0,-4.92
62.22,-0.31,-0.21,0.04,-0.17,-4.52,-19.12,-5.13,1.17,-4.96
62.29,-0.13,-0.27,0.16,-0.01,-4.53,-19.14,-4.67,1.21,-4.92
62.36,-0.15,-0.18,-0.05,0.0,-4.53,-19.15,-5.28,1.22,-4.96
62.43,-0.12,-0.41,-0.02,-0.0,-4.54,-19.18,-5.03,1.72,-4.97
62.5,-0.1,-0.28,0.05,0.01,-4.55,-19.19,-4.78,1.56,-4.95
62.56,-0.27,-0.28,-0.18,-0.15,-4.57,-19.21,-5.07,1.74,-4.97
62.63,-0.08,-0.36,-0.15,0.04,-4.57,-19.24,-4.98,1.06,-4.97
62.7,0.02,-0.09,-0.14,0.14,-4.57,-19.24,-5.05,1.34,-4.97
62.77,-0.1,-0.47,-0.05,0.01,-4.58,-19.28,-5.11,1.23,-4.98
62.84,-0.11,-0.01,0.06,-0.01,-4.59,-19.28,-4.88,1.18,-4.97
62.9,-0.1,-0.23,0.03,0.01,-4.59,-19.29,-4.95,1.49,-4.97
62.97,-0.21,-0.22,0.14,-0.09,-4.61,-19.31,-4.91,1.26,-4.97
63.04,0.03,-0.23,0.05,0.15,-4.61,-19.32,-4.95,1.59,-4.96
63.1,-0.07,-0.19,0.02,0.05,-4.61,-19.33,-4.84,1.03,-4.94
63.17,-0.06,-0.31,0.03,0.06,-4.61,-19.36,-4.24,1.26,-4.86
63.24,-0.1,-0.24,0.15,0.08,-4.62,-19.37,-4.86,1.73,-4.86
63.3,-0.18,-0.4,0.02,-0.0,-4.63,-19.4,-5.02,1.53,-4.88
63.37,-0.07,-0.4,0.04,0.1,-4.64,-19.43,-5.24,1.5,-4.91
63.44,-0.22,-0.31,-0.1,-0.08,-4.65,-19.45,-4.68,1.55,-4.89
63.51,-0.07,-0.47,0.01,0.09,-4.66,-19.48,-4.88,1.61,-4.88
63.57,-0.16,-0.26,-0.06,-0.0,-4.67,-19.5,-4.57,1.03,-4.85
63.64,0.02,-0.12,0.0,0.2,-4.67,-19.5,-5.01,1.77,-4.85
63.71,-0.17,-0.4,0.06,-0.0,-4.68,-19.53,-4.63,1.04,-4.83
63.78,-0.21,-0.5,0.09,-0.02,-4.69,-19.56,-5.07,1.83,-4.86
63.84,-0.16,-0.05,0.02,0.01,-4.7,-19.57,-5.26,1.36,-4.9
63.91,-0.14,-0.24,-0.12,-0.0,-4.71,-19.58,-5.06,2.29,-4.92
63.98,-0.15,-0.43,0.06,-0.02,-4.72,-19.61,-4.68,1.85,-4.89
64.05,-0.04,-0.18,-0.08,0.1,-4.72,-19.63,-4.92,1.38,-4.89
64.12,-0.17,-0.35,0.06,-0.03,-4.74,-19.65,-4.8,1.11,-4.88
64.18,-0.06,-0.29,0.02,0.08,-4.74,-19.67,-4.91,1.32,-4.88
64.25,-0.13,-0.34,0.02,0.01,-4.75,-19.69,-4.79,1.31,-4.87
64.32,-0.14,-0.26,-0.08,0.01,-4.76,-19.71,-4.81,1.41,-4.86
64.38,0.05,-0.34,-0.02,0.21,-4.75,-19.73,-4.87,1.42,-4.85
64.45,-0.08,-0.18,0.1,0.08,-4.76,-19.74,-5.61,1.14,-4.93
64.52,-0.14,-0.29,-0.08,-0.04,-4.77,-19.76,-4.91,1.22,-4.93
64.59,-0.11,-0.32,0.02,-0.02,-4.78,-19.79,-4.56,1.32,-4.89
64.66,-0.16,-0.27,0.09,-0.04,-4.79,-19.8,-4.57,1.5,-4.86
64.72,-0.15,-0.45,0.08,-0.0,-4.8,-19.83,-5.02,1.09,-4.88
64.79,0.08,-0.23,-0.05,0.21,-4.79,-19.85,-4.71,1.39,-4.84
64.86,-0.18,-0.37,0.1,-0.03,-4.8,-19.87,-5.15,1.54,-4.88
64.93,-0.18,-0.35,0.06,-0.06,-4.82,-19.9,-4.59,1.51,-4.85
64.99,-0.21,-0.34,0.08,-0.06,-4.83,-19.92,-4.64,1.79,-4.83
65.06,-0.08,-0.36,0.02,0.08,-4.84,-19.95,-4.83,1.02,-4.83
65.13,-0.05,-0.29,0.18,0.12,-4.84,-19.97,-4.65,1.77,-4.8
65.19,-0.08,-0.34,-0.04,0.1,-4.84,-19.99,-5.19,1.28,-4.84
65.26,-0.05,-0.37,-0.04,0.09,-4.85,-20.01,-4.98,1.47,-4.85
65.33,0.03,-0.24,0.15,0.17,-4.85,-20.03,-5.13,1.28,-4.87
65.4,-0.25,-0.24,0.08,-0.14,-4.86,-20.05,-5.07,0.85,-4.9
65.46,0.0,-0.3,0.12,0.1,-4.86,-20.07,-5.0,1.32,-4.9
65.53,-0.17,-0.26,-0.06,-0.08,-4.87,-20.08,-4.85,1.24,-4.9
65.6,-0.09,-0.31,-0.02,0.0,-4.88,-20.1,-4.82,1.57,-4.89
65.67,-0.17,-0.05,0.01,-0.07,-4.89,-20.11,-5.18,1.44,-4.93
65.73,-0.18,-0.24,-0.07,-0.1,-4.9,-20.12,-4.88,1.15,-4.93
65.8,-0.09,-0.44,0.12,-0.01,-4.91,-20.15,-5.02,1.47,-4.94
65.87,-0.13,-0.18,-0.03,-0.05,-4.92,-20.17,-4.71,1.43,-4.92
65.94,-0.21,-0.1,0.0,-0.12,-4.93,-20.17,-4.91,0.81,-4.92
66.01,-0.11,-0.34,-0.08,-0.02,-4.94,-20.2,-5.0,1.55,-4.93
66.08,-0.18,-0.24,0.02,-0.09,-4.95,-20.21,-4.7,1.31,-4.91
66.14,0.0,-0.14,-0.08,0.11,-4.95,-20.22,-5.05,1.12,-4.92
66.21,-0.12,-0.46,-0.05,-0.03,-4.96,-20.25,-4.62,1.43,-4.89
66.28,-0.14,-0.31,-0.07,-0.02,-4.97,-20.27,-4.92,1.44,-4.9
66.35,-0.18,-0.14,-0.05,-0.07,-4.98,-20.28,-4.84,1.58,-4.89
66.42,-0.07,-0.18,-0.07,0.05,-4.99,-20.3,-4.7,1.35,-4.87
66.49,-0.11,-0.49,0.09,0.03,-5.0,-20.33,-5.08,1.27,-4.89
66.55,-0.24,-0.34,-0.04,-0.12,-5.01,-20.35,-5.01,1.66,-4.91
66.62,-0.09,-0.17,0.21,0.02,-5.02,-20.36,-4.66,1.34,-4.88
66.69,0.0,-0.14,0.03,0.13,-5.02,-20.37,-4.74,1.1,-4.86
66.75,-0.09,-0.37,-0.08,0.05,-5.02,-20.4,-4.66,1.15,-4.83
66.82,-0.12,-0.3,0.05,0.03,-5.03,-20.42,-5.39,1.66,-4.89
66.89,-0.02,-0.02,-0.15,0.09,-5.03,-20.42,-5.21,1.4,-4.92
66.96,-0.17,-0.2,0.05,-0.08,-5.05,-20.43,-4.8,1.29,-4.91
67.02,0.05,0.06,0.05,0.14,-5.04,-20.43,-4.69,1.4,-4.88
67.09,-0.02,-0.54,-0.08,0.09,-5.04,-20.46,-4.97,0.8,-4.89
67.16,-0.18,-0.23,-0.01,-0.07,-5.06,-20.48,-5.14,1.18,-4.92
67.23,0.09,-0.32,-0.03,0.18,-5.05,-20.5,-4.81,1.57,-4.89
67.29,-0.27,-0.37,0.05,-0.18,-5.07,-20.52,-4.98,1.26,-4.91
67.36,-0.2,-0.27,0.01,-0.11,-5.08,-20.54,-4.92,1.31,-4.92
67.43,-0.04,-0.34,0.03,0.05,-5.08,-20.57,-4.78,1.08,-4.9
67.49,-0.11,-0.15,-0.16,-0.01,-5.09,-20.58,-4.74,1.18,-4.89
67.56,-0.09,-0.26,0.05,0.02,-5.1,-20.59,-5.06,1.29,-4.9
67.63,-0.19,-0.27,-0.03,-0.09,-5.11,-20.61,-5.26,1.45,-4.95
67.7,-0.09,-0.4,-0.11,-0.02,-5.12,-20.64,-4.69,1.66,-4.92
67.77,-0.17,-0.5,-0.06,-0.08,-5.13,-20.67,-5.21,1.16,-4.96
67.84,-0.11,-0.08,-0.02,-0.04,-5.14,-20.68,-5.11,1.04,-4.98
67.91,-0.11,-0.29,0.1,-0.05,-5.14,-20.7,-4.94,1.05,-4.98
67.97,-0.09,-0.22,0.01,-0.03,-5.15,-20.71,-4.91,1.56,-4.97
68.04,-0.15,-0.34,0.1,-0.08,-5.16,-20.74,-4.7,1.15,-4.95
68.11,-0.27,-0.11,-0.07,-0.19,-5.18,-20.75,-5.11,1.29,-4.97
68.18,0.01,-0.24,0.13,0.08,-5.18,-20.76,-4.56,1.75,-4.92
68.24,-0.17,-0.42,0.0,-0.06,-5.19,-20.79,-5.05,1.77,-4.94
68.31,-0.04,-0.19,0.02,0.06,-5.19,-20.8,-4.73,1.04,-4.91
68.38,-0.19,-0.19,0.05,-0.08,-5.2,-20.82,-4.7,1.27,-4.89
68.45,-0.01,-0.34,0.04,0.12,-5.2,-20.84,-4.75,1.44,-4.87
68.51,0.04,-0.26,0.05,0.18,-5.2,-20.86,-4.99,1.53,-4.87
68.58,-0.11,-0.08,0.04,0.03,-5.21,-20.86,-4.59,1.37,-4.84
68.65,-0.08,0.05,0.11,0.07,-5.21,-20.86,-4.79,1.24,-4.83
68.71,-0.08,-0.52,0.06,0.08,-5.22,-20.89,-4.66,1.6,-4.81
68.78,-0.1,-0.22,0.1,0.07,-5.23,-20.91,-5.14,1.22,-4.84
68.84,-0.23,-0.36,-0.03,-0.08,-5.24,-20.93,-5.23,0.92,-4.89
68.91,-0.16,-0.46,-0.02,-0.05,-5.25,-20.96,-5.22,1.29,-4.93
68.98,0.01,-0.37,0.0,0.1,-5.25,-20.99,-4.91,1.6,-4.92
69.05,-0.18,-0.37,-0.01,-0.09,-5.26,-21.01,-4.85,1.2,-4.92
69.12,-0.17,-0.11,0.0,-0.07,-5.28,-21.02,-4.53,1.33,-4.88
69.18,-0.16,-0.22,-0.17,-0.03,-5.29,-21.04,-4.83,1.04,-4.88
69.25,0.02,-0.24,0.07,0.15,-5.29,-21.05,-4.91,1.36,-4.87
69.32,-0.06,-0.34,-0.09,0.07,-5.29,-21.07,-4.51,1.23,-4.83
69.39,-0.16,-0.22,-0.01,-0.01,-5.3,-21.09,-5.05,1.18,-4.85
69.46,0.01,-0.18,-0.08,0.14,-5.3,-21.1,-4.7,1.28,-4.83
69.52,0.04,-0.11,-0.09,0.19,-5.3,-21.11,-4.93,1.11,-4.83
69.59,-0.21,-0.37,0.02,-0.07,-5.31,-21.13,-4.94,1.52,-4.84
69.66,-0.14,-0.27,-0.08,-0.01,-5.32,-21.15,-4.66,1.19,-4.82
69.73,-0.19,-0.13,0.11,-0.05,-5.33,-21.16,-4.82,1.72,-4.83
69.79,-0.15,-0.21,0.0,0.0,-5.34,-21.17,-5.03,1.4,-4.85
69.86,-0.25,-0.31,0.08,-0.12,-5.36,-21.2,-5.53,1.14,-4.93
69.93,-0.04,-0.34,0.07,0.04,-5.36,-21.22,-4.8,1.58,-4.91
70.0,-0.1,-0.27,-0.08,-0.01,-5.37,-21.24,-4.99,1.56,-4.92
70.06,-0.08,-0.32,0.08,-0.0,-5.37,-21.26,-5.08,1.19,-4.94
70.13,-0.16,-0.29,0.06,-0.09,-5.39,-21.28,-4.97,1.0,-4.95
70.2,-0.13,-0.28,-0.13,-0.06,-5.39,-21.3,-4.92,1.76,-4.95
70.27,-0.18,-0.14,0.04,-0.11,-5.41,-21.31,-5.15,1.47,-4.98
70.34,-0.11,-0.3,-0.08,-0.06,-5.41,-21.33,-4.65,1.35,-4.95
70.41,0.0,-0.15,-0.03,0.08,-5.41,-21.34,-5.18,1.88,-4.97
70.47,-0.11,-0.4,0.08,-0.05,-5.42,-21.36,-5.02,1.17,-4.98
70.54,0.02,-0.34,-0.05,0.08,-5.42,-21.39,-4.86,1.16,-4.96
70.61,-0.1,-0.16,0.0,-0.03,-5.43,-21.4,-5.08,1.53,-4.97
70.68,-0.02,-0.24,0.04,0.04,-5.43,-21.41,-5.33,1.81,-5.01
70.74,-0.14,-0.05,0.05,-0.11,-5.44,-21.42,-4.89,1.43,-5.0
70.81,-0.03,-0.26,-0.1,0.01,-5.44,-21.44,-5.02,1.48,-5.0
70.88,-0.16,-0.31,0.17,-0.12,-5.45,-21.46,-5.4,1.54,-5.06
70.95,-0.11,-0.06,0.13,-0.1,-5.46,-21.46,-4.69,1.37,-5.02
71.01,-0.18,-0.44,-0.02,-0.15,-5.47,-21.49,-4.6,1.83,-4.98
71.08,-0.17,-0.38,0.06,-0.1,-5.48,-21.52,-4.77,1.67,-4.97
71.15,-0.13,-0.29,-0.05,-0.04,-5.49,-21.54,-4.82,1.44,-4.95
71.22,-0.08,-0.18,-0.01,0.02,-5.5,-21.55,-5.0,1.51,-4.96
71.29,-0.17,-0.01,-0.05,-0.07,-5.51,-21.55,-4.85,1.16,-4.95
71.36,-0.06,-0.24,-0.04,0.04,-5.51,-21.57,-4.79,0.8,-4.93
71.42,-0.08,-0.12,0.01,0.04,-5.52,-21.57,-5.07,1.51,-4.94
71.49,-0.07,-0.21,0.02,0.04,-5.52,-21.59,-4.65,1.15,-4.91
71.56,0.03,-0.04,-0.18,0.16,-5.52,-21.59,-4.9,1.34,-4.9
71.62,-0.02,-0.37,0.0,0.1,-5.52,-21.62,-4.86,1.38,-4.89
71.69,-0.12,-0.11,0.09,0.01,-5.53,-21.62,-5.05,1.3,-4.91
71.76,-0.08,-0.24,-0.08,0.03,-5.53,-21.64,-4.85,1.44,-4.9
71.83,-0.18,-0.21,0.02,-0.05,-5.55,-21.65,-4.95,1.21,-4.91
71.89,-0.03,-0.12,0.03,0.09,-5.55,-21.66,-5.06,1.58,-4.92
71.96,-0.12,-0.21,-0.08,-0.02,-5.56,-21.68,-5.14,1.51,-4.94
72.03,-0.14,0.11,-0.1,-0.05,-5.57,-21.67,-4.71,1.49,-4.92
72.1,-0.11,-0.33,-0.06,-0.0,-5.57,-21.69,-5.1,1.29,-4.94
72.17,-0.1,-0.27,0.15,-0.01,-5.58,-21.71,-5.15,1.44,-4.96
72.23,-0.15,-0.01,-0.05,-0.08,-5.59,-21.71,-4.98,1.4,-4.97
72.3,-0.07,-0.47,-0.11,0.01,-5.59,-21.74,-4.48,1.56,-4.92
72.37,-0.18,-0.05,0.0,-0.06,-5.61,-21.74,-4.82,1.44,-4.91
72.44,-0.18,-0.18,0.08,-0.05,-5.62,-21.76,-5.2,1.39,-4.94
72.51,-0.05,-0.18,-0.02,0.05,-5.62,-21.77,-4.64,1.37,-4.91
72.57,0.0,-0.34,0.08,0.12,-5.62,-21.79,-5.08,1.34,-4.92
72.64,-0.06,-0.07,0.08,0.05,-5.63,-21.8,-4.82,1.49,-4.91
72.71,-0.23,-0.27,0.03,-0.11,-5.64,-21.82,-4.63,1.77,-4.88
72.77,-0.18,-0.29,-0.17,-0.04,-5.65,-21.84,-4.76,1.13,-4.87
72.84,-0.01,-0.09,-0.01,0.14,-5.65,-21.84,-4.67,1.29,-4.84
72.91,-0.14,-0.51,0.05,0.03,-5.66,-21.88,-5.24,1.53,-4.88
72.98,-0.09,-0.27,0.06,0.04,-5.67,-21.89,-4.74,1.56,-4.87
73.04,-0.02,-0.13,0.1,0.12,-5.67,-21.9,-4.87,1.07,-4.86
73.11,0.08,-0.35,-0.12,0.23,-5.67,-21.93,-5.0,1.71,-4.86
73.18,-0.19,-0.14,-0.01,-0.06,-5.68,-21.94,-5.11,1.48,-4.89
73.25,-0.21,-0.16,-0.11,-0.1,-5.69,-21.95,-4.86,1.23,-4.89
73.32,-0.11,-0.18,-0.1,0.01,-5.7,-21.96,-4.82,1.47,-4.89
73.38,-0.15,-0.16,-0.04,-0.03,-5.71,-21.97,-4.72,1.19,-4.87
73.45,-0.21,-0.21,-0.02,-0.07,-5.72,-21.98,-4.89,1.02,-4.88
73.52,-0.08,-0.19,-0.02,0.05,-5.73,-22.0,-4.79,1.03,-4.86
73.59,-0.14,-0.22,-0.02,-0.0,-5.74,-22.01,-4.89,1.78,-4.87
73.66,-0.04,-0.27,-0.14,0.1,-5.74,-22.03,-4.98,1.22,-4.87
73.73,-0.16,-0.44,0.05,-0.04,-5.75,-22.06,-4.92,1.18,-4.88
73.79,-0.21,-0.14,-0.02,-0.09,-5.77,-22.07,-4.97,1.26,-4.9
73.86,-0.02,-0.23,0.11,0.1,-5.77,-22.09,-4.94,0.96,-4.9
73.93,-0.2,-0.02,-0.02,-0.09,-5.78,-22.09,-5.39,1.71,-4.95
74.0,-0.11,-0.27,0.19,-0.03,-5.79,-22.11,-4.59,1.47,-4.92
74.07,-0.21,-0.24,-0.02,-0.1,-5.8,-22.12,-4.84,0.93,-4.91
74.13,-0.12,-0.28,0.05,-0.01,-5.81,-22.14,-4.93,1.34,-4.92
74.2,-0.17,-0.49,0.14,-0.06,-5.82,-22.17,-4.97,1.72,-4.93
74.27,-0.1,-0.34,-0.17,0.0,-5.83,-22.2,-5.1,1.43,-4.95
74.34,-0.04,-0.11,0.17,0.05,-5.83,-22.21,-4.91,1.81,-4.94
74.4,-0.03,-0.01,-0.01,0.06,-5.83,-22.21,-5.19,1.28,-4.96
74.47,-0.18,-0.23,-0.01,-0.11,-5.85,-22.22,-4.94,1.39,-4.97
74.54,-0.17,-0.31,0.08,-0.09,-5.86,-22.24,-5.01,0.84,-4.98
74.61,-0.05,-0.21,0.06,0.03,-5.86,-22.26,-5.28,1.43,-5.01
74.68,-0.17,-0.05,0.11,-0.12,-5.87,-22.26,-4.6,1.4,-4.97
74.74,-0.1,-0.28,-0.05,-0.02,-5.88,-22.28,-4.8,1.24,-4.95
74.81,-0.14,0.12,0.01,-0.04,-5.89,-22.27,-5.08,1.48,-4.97
74.88,-0.19,-0.4,0.05,-0.11,-5.9,-22.3,-4.91,1.27,-4.97
74.95,-0.11,-0.27,0.01,-0.02,-5.91,-22.32,-4.77,1.68,-4.95
75.02,-0.12,-0.13,0.03,-0.02,-5.92,-22.32,-4.47,1.16,-4.9
75.08,-0.18,-0.21,0.08,-0.03,-5.93,-22.34,-4.75,1.51,-4.88
75.15,-0.15,-0.13,0.05,0.0,-5.94,-22.35,-4.92,1.73,-4.89
75.22,-0.19,-0.03,0.07,-0.04,-5.95,-22.35,-4.82,1.45,-4.88
75.29,-0.06,-0.21,0.07,0.1,-5.96,-22.36,-4.87,1.44,-4.88
75.35,-0.13,0.06,-0.05,0.03,-5.97,-22.36,-4.7,1.62,-4.86
75.42,-0.11,-0.07,-0.05,0.06,-5.97,-22.36,-4.97,1.05,-4.86
75.49,0.02,-0.24,0.05,0.18,-5.97,-22.38,-5.37,1.28,-4.91
75.55,-0.08,-0.29,0.02,0.04,-5.98,-22.4,-4.54,1.23,-4.87
75.62,-0.03,-0.15,0.03,0.12,-5.98,-22.41,-5.06,1.45,-4.88
75.69,-0.11,-0.4,-0.07,0.03,-5.99,-22.44,-5.36,1.46,-4.93
75.75,-0.21,-0.21,-0.02,-0.11,-6.0,-22.45,-4.82,1.28,-4.93
75.82,-0.31,-0.08,0.1,-0.21,-6.02,-22.46,-4.97,1.15,-4.94
75.89,-0.11,-0.15,0.08,-0.0,-6.03,-22.47,-4.98,1.41,-4.95
75.96,-0.08,-0.27,-0.01,0.02,-6.03,-22.49,-5.05,1.27,-4.96
76.03,-0.12,-0.13,-0.07,-0.03,-6.04,-22.49,-5.1,1.16,-4.98
76.1,-0.14,-0.13,-0.05,-0.06,-6.05,-22.5,-4.4,1.81,-4.92
76.16,-0.21,-0.32,0.02,-0.09,-6.07,-22.53,-5.21,1.6,-4.95
76.23,-0.07,-0.26,0.0,0.03,-6.07,-22.54,-4.72,1.54,-4.93
76.3,-0.13,-0.21,-0.12,-0.01,-6.08,-22.56,-4.81,1.22,-4.91
76.37,-0.1,-0.02,-0.01,0.03,-6.09,-22.56,-4.73,1.66,-4.89
76.44,0.03,-0.47,-0.02,0.18,-6.08,-22.59,-4.55,1.79,-4.84
76.5,-0.08,-0.28,-0.02,0.09,-6.09,-22.61,-4.87,1.46,-4.84
76.57,-0.28,-0.37,-0.14,-0.11,-6.11,-22.63,-4.8,1.36,-4.84
76.64,-0.23,-0.18,0.13,-0.06,-6.12,-22.65,-4.67,1.34,-4.83
76.71,-0.21,-0.46,-0.07,-0.03,-6.14,-22.68,-4.8,1.18,-4.83
76.78,-0.14,-0.34,-0.02,0.05,-6.15,-22.7,-5.09,1.07,-4.85
76.84,-0.15,-0.31,0.01,0.02,-6.16,-22.72,-5.71,1.45,-4.94
76.91,-0.05,-0.28,-0.09,0.05,-6.16,-22.74,-4.55,1.39,-4.9
76.98,-0.2,-0.25,-0.01,-0.07,-6.17,-22.76,-4.9,1.13,-4.9
77.05,-0.02,-0.32,-0.14,0.12,-6.18,-22.78,-4.64,1.29,-4.87
77.12,-0.11,-0.24,0.06,0.04,-6.18,-22.8,-4.68,0.99,-4.84
77.18,-0.19,-0.05,-0.08,-0.03,-6.2,-22.8,-5.42,1.75,-4.91
77.25,-0.11,-0.12,-0.11,0.01,-6.2,-22.81,-4.98,0.97,-4.91
77.32,-0.14,-0.17,0.08,-0.02,-6.21,-22.82,-4.6,1.55,-4.88
77.39,0.05,-0.12,0.08,0.19,-6.21,-22.83,-4.98,1.39,-4.88
77.45,-0.13,-0.19,0.13,0.0,-6.22,-22.84,-4.69,1.44,-4.86
77.52,-0.15,-0.35,0.02,-0.01,-6.23,-22.86,-4.97,1.2,-4.87
77.59,-0.15,-0.24,0.05,-0.01,-6.24,-22.88,-4.82,1.35,-4.87
77.65,-0.31,-0.38,0.03,-0.17,-6.26,-22.91,-5.13,0.91,-4.9
77.72,0.01,-0.24,0.09,0.13,-6.26,-22.92,-4.79,1.32,-4.88
77.79,-0.05,-0.25,-0.03,0.08,-6.26,-22.94,-4.76,1.26,-4.87
77.86,-0.08,-0.2,-0.05,0.06,-6.27,-22.95,-4.96,1.31,-4.87
77.92,-0.2,-0.51,-0.21,-0.07,-6.28,-22.99,-5.12,1.37,-4.9
