Tiempo,GiroX,GiroY,GiroZ,KalmanGiroY,GiroXAngle,GiroYAngle,Pitch,Roll,KalmanPitch,DMPYaw,DMPPitch,DMPRoll
27.56,0.01,0.0,0.0,0.02,1.43,1.63,1.77,1.64,1.8,-41.28,-1.5,1.8
27.65,0.0,0.0,-0.01,0.01,1.43,1.63,1.94,1.53,1.82,-41.28,-1.5,1.8
27.74,-0.01,0.0,0.0,-0.03,1.43,1.63,1.58,1.63,1.76,-41.28,-1.5,1.8
27.82,-0.01,0.0,0.0,-0.04,1.42,1.63,1.64,1.47,1.75,-41.28,-1.5,1.8
27.9,-0.01,-0.02,0.0,-0.04,1.42,1.63,1.8,1.57,1.75,-41.28,-1.5,1.8
27.99,-0.01,0.0,0.0,-0.04,1.42,1.63,1.89,1.41,1.76,-41.28,-1.5,1.8
28.08,-0.01,-0.01,0.0,0.01,1.42,1.63,1.83,1.49,1.81,-41.29,-1.5,1.8
28.16,-0.01,0.0,0.0,0.01,1.42,1.63,1.96,1.5,1.83,-41.29,-1.5,1.8
28.24,0.0,0.0,0.0,0.03,1.42,1.63,1.75,1.53,1.82,-41.29,-1.5,1.8
28.33,-0.01,0.01,0.0,0.02,1.42,1.63,1.71,1.53,1.81,-41.29,-1.5,1.8
28.42,-0.01,0.0,-0.01,0.01,1.42,1.63,1.9,1.32,1.82,-41.29,-1.51,1.8
28.5,-0.02,-0.01,-0.01,0.0,1.42,1.63,1.94,1.49,1.82,-41.29,-1.51,1.8
28.59,0.0,0.0,0.0,0.03,1.42,1.63,1.86,1.5,1.83,-41.29,-1.51,1.8
28.67,0.0,-0.01,0.0,0.03,1.42,1.63,1.69,1.51,1.82,-41.29,-1.51,1.8
28.76,0.0,-0.01,0.0,-0.03,1.42,1.62,1.67,1.52,1.75,-41.29,-1.51,1.8
28.84,0.0,0.01,-0.02,-0.04,1.42,1.62,1.82,1.43,1.75,-41.29,-1.51,1.8
28.93,-0.01,0.01,0.0,-0.04,1.42,1.63,1.84,1.48,1.76,-41.29,-1.51,1.8
29.01,0.0,-0.01,-0.01,-0.03,1.42,1.62,1.92,1.42,1.77,-41.29,-1.51,1.8
29.1,0.0,0.0,0.0,-0.02,1.42,1.63,1.75,1.53,1.76,-41.29,-1.5,1.8
29.18,-0.01,-0.01,-0.01,-0.03,1.42,1.62,1.74,1.59,1.76,-41.29,-1.5,1.8
29.26,0.0,0.0,-0.01,-0.02,1.42,1.62,1.67,1.36,1.75,-41.29,-1.5,1.8
29.35,-0.01,-0.01,0.0,-0.03,1.42,1.62,1.78,1.54,1.75,-41.29,-1.5,1.8
29.44,0.01,-0.01,-0.01,0.0,1.42,1.62,1.87,1.39,1.78,-41.29,-1.51,1.8
29.52,-0.01,0.01,0.0,-0.01,1.42,1.62,1.76,1.6,1.78,-41.29,-1.51,1.8
29.6,0.0,-0.01,0.0,-0.0,1.42,1.62,1.78,1.64,1.78,-41.29,-1.51,1.8
29.69,0.0,-0.01,0.0,-0.0,1.42,1.62,1.82,1.69,1.78,-41.29,-1.51,1.8
29.78,0.0,-0.02,-0.01,0.02,1.42,1.62,1.75,1.44,1.8,-41.3,-1.51,1.81
29.86,-0.01,0.0,0.0,0.01,1.42,1.62,1.95,1.62,1.81,-41.3,-1.52,1.8
29.94,-0.01,-0.01,0.0,0.02,1.41,1.62,1.97,1.54,1.83,-41.3,-1.52,1.8
30.03,0.0,0.01,-0.01,0.04,1.41,1.62,1.88,1.65,1.84,-41.3,-1.52,1.8
30.12,0.0,-0.01,-0.01,0.05,1.41,1.62,1.88,1.68,1.85,-41.29,-1.52,1.81
30.2,-0.01,-0.02,0.0,0.04,1.41,1.62,1.89,1.56,1.86,-41.29,-1.52,1.81
30.28,0.0,0.0,-0.01,0.05,1.41,1.62,1.76,1.52,1.85,-41.29,-1.52,1.81
30.37,0.01,-0.01,0.0,0.05,1.41,1.62,1.95,1.43,1.87,-41.29,-1.52,1.81
30.45,0.01,-0.01,-0.01,0.02,1.41,1.62,1.77,1.4,1.81,-41.29,-1.52,1.81
30.54,0.0,-0.02,0.0,0.01,1.41,1.62,1.82,1.48,1.81,-41.29,-1.52,1.81
30.62,0.0,0.0,0.0,0.01,1.41,1.62,1.96,1.68,1.83,-41.29,-1.52,1.81
30.7,0.01,0.0,-0.01,0.02,1.41,1.62,1.79,1.63,1.82,-41.29,-1.51,1.81
30.79,0.0,0.0,0.0,0.02,1.41,1.62,1.71,1.47,1.83,-41.29,-1.51,1.81
30.88,0.01,-0.01,0.0,0.02,1.42,1.62,1.85,1.42,1.83,-41.29,-1.51,1.81
30.96,-0.01,0.0,0.0,0.01,1.41,1.62,1.78,1.65,1.83,-41.29,-1.51,1.81
31.04,-0.01,0.0,0.0,0.01,1.41,1.62,1.73,1.44,1.82,-41.29,-1.51,1.81
31.13,-0.01,-0.01,0.01,-0.01,1.41,1.62,1.71,1.66,1.8,-41.29,-1.51,1.81
31.22,0.0,0.0,0.01,-0.01,1.41,1.62,1.8,1.53,1.8,-41.29,-1.51,1.81
31.3,0.0,0.0,-0.01,-0.01,1.41,1.62,1.63,1.48,1.78,-41.29,-1.51,1.81
31.38,-0.01,0.0,0.0,-0.03,1.41,1.62,1.89,1.41,1.79,-41.29,-1.51,1.81
31.47,-0.01,0.0,-0.01,0.01,1.41,1.62,1.83,1.56,1.83,-41.29,-1.51,1.81
31.56,0.0,0.0,0.0,0.01,1.41,1.62,1.97,1.4,1.84,-41.29,-1.51,1.81
31.64,-0.02,0.0,-0.01,0.01,1.41,1.62,1.97,1.46,1.85,-41.29,-1.51,1.81
31.72,-0.01,-0.01,0.0,0.03,1.41,1.62,1.81,1.5,1.85,-41.29,-1.51,1.81
31.81,0.0,-0.02,0.0,0.01,1.41,1.62,1.93,1.24,1.83,-41.29,-1.5,1.81
31.9,-0.01,-0.01,0.0,0.01,1.41,1.62,1.83,1.55,1.83,-41.29,-1.5,1.81
31.98,-0.01,0.0,0.0,0.01,1.41,1.62,1.98,1.45,1.85,-41.29,-1.5,1.81
32.06,0.0,-0.02,0.0,0.03,1.41,1.61,1.72,1.43,1.84,-41.29,-1.5,1.81
32.15,0.0,0.01,0.0,0.0,1.41,1.61,1.64,1.52,1.8,-41.29,-1.5,1.81
32.24,0.0,0.0,0.0,-0.01,1.41,1.61,1.79,1.51,1.8,-41.29,-1.5,1.81
32.32,-0.01,0.01,-0.01,-0.02,1.41,1.62,1.83,1.48,1.8,-41.29,-1.5,1.81
32.4,0.01,-0.01,0.0,-0.0,1.41,1.61,1.84,1.57,1.81,-41.29,-1.5,1.81
32.49,0.0,0.0,0.0,0.0,1.41,1.61,1.78,1.48,1.82,-41.29,-1.5,1.81
32.57,-0.01,0.0,0.0,-0.01,1.41,1.61,1.76,1.57,1.81,-41.29,-1.49,1.81
32.66,0.0,-0.01,0.0,-0.0,1.41,1.61,1.81,1.56,1.81,-41.29,-1.49,1.81
32.74,0.0,0.0,-0.01,-0.0,1.41,1.61,1.7,1.41,1.8,-41.29,-1.5,1.81
32.83,-0.01,0.01,-0.01,0.01,1.41,1.61,1.97,1.47,1.84,-41.29,-1.49,1.81
32.92,0.0,-0.02,0.0,0.03,1.41,1.61,1.74,1.74,1.84,-41.29,-1.49,1.81
33.0,0.0,0.0,-0.01,0.02,1.41,1.61,1.84,1.57,1.84,-41.29,-1.49,1.81
33.08,0.01,-0.01,-0.01,0.03,1.41,1.61,1.7,1.58,1.83,-41.29,-1.49,1.81
33.17,0.0,-0.01,0.0,-0.01,1.41,1.61,1.86,1.5,1.82,-41.29,-1.5,1.8
33.25,0.01,-0.02,-0.01,0.01,1.41,1.61,1.75,1.57,1.81,-41.29,-1.5,1.8
33.34,-0.01,-0.02,-0.01,-0.01,1.41,1.61,1.83,1.51,1.81,-41.29,-1.5,1.8
33.42,0.0,0.0,-0.01,-0.01,1.41,1.61,1.71,1.34,1.8,-41.29,-1.5,1.8
33.51,0.0,0.0,0.01,-0.02,1.41,1.61,1.64,1.42,1.78,-41.29,-1.5,1.8
33.59,0.0,-0.02,-0.01,-0.03,1.41,1.61,1.84,1.59,1.78,-41.29,-1.5,1.8
33.68,0.0,-0.01,0.0,-0.02,1.41,1.61,1.76,1.65,1.78,-41.29,-1.5,1.8
33.76,0.0,-0.01,0.0,-0.02,1.41,1.61,1.95,1.51,1.8,-41.29,-1.5,1.8
33.85,-0.01,-0.01,-0.01,-0.02,1.41,1.61,1.62,1.37,1.77,-41.29,-1.51,1.81
33.94,0.0,-0.01,-0.01,-0.03,1.41,1.6,1.75,1.76,1.77,-41.29,-1.51,1.81
34.02,0.0,-0.01,-0.01,-0.03,1.41,1.6,1.7,1.43,1.76,-41.29,-1.5,1.81
34.11,-0.01,-0.01,0.0,-0.04,1.41,1.6,1.75,1.52,1.76,-41.29,-1.5,1.81
34.2,0.0,-0.01,-0.01,-0.04,1.41,1.6,1.75,1.56,1.75,-41.29,-1.51,1.81
34.28,-0.01,0.01,-0.01,-0.04,1.41,1.6,1.85,1.52,1.75,-41.29,-1.51,1.81
34.37,0.0,-0.01,0.0,-0.03,1.41,1.6,1.82,1.53,1.76,-41.29,-1.51,1.81
34.45,-0.01,-0.01,0.0,-0.03,1.41,1.6,1.84,1.56,1.76,-41.29,-1.51,1.81
34.54,0.0,0.0,0.0,-0.02,1.41,1.6,1.81,1.6,1.76,-41.3,-1.51,1.81
34.62,0.0,0.0,0.0,-0.02,1.41,1.6,1.77,1.41,1.76,-41.3,-1.51,1.81
34.71,-0.01,0.0,0.0,-0.03,1.41,1.6,1.63,1.56,1.75,-41.3,-1.51,1.81
34.79,0.0,-0.01,0.01,-0.03,1.41,1.6,1.93,1.48,1.76,-41.29,-1.51,1.81
34.88,0.0,-0.01,0.01,0.02,1.4,1.6,1.83,1.57,1.81,-41.3,-1.51,1.81
34.96,-0.01,-0.01,0.0,0.01,1.4,1.6,1.85,1.6,1.81,-41.3,-1.51,1.81
35.05,0.0,0.01,0.0,0.02,1.4,1.6,1.82,1.5,1.81,-41.3,-1.51,1.81
35.13,0.0,0.0,-0.01,0.02,1.4,1.6,1.78,1.67,1.81,-41.3,-1.51,1.81
35.22,0.0,0.0,0.0,0.02,1.4,1.6,1.86,1.53,1.82,-41.3,-1.52,1.81
35.3,-0.01,-0.01,-0.01,0.02,1.4,1.6,1.97,1.39,1.83,-41.29,-1.52,1.81
35.39,-0.01,-0.01,0.0,0.03,1.4,1.6,1.85,1.57,1.84,-41.29,-1.52,1.81
35.47,-0.01,0.0,0.0,0.03,1.4,1.6,1.69,1.48,1.83,-41.29,-1.52,1.81
35.56,-0.01,0.0,0.0,0.03,1.4,1.6,1.93,1.36,1.85,-41.3,-1.52,1.81
35.64,0.0,-0.01,0.0,0.04,1.4,1.6,1.78,1.56,1.84,-41.3,-1.51,1.81
35.72,0.0,0.0,-0.01,0.04,1.4,1.6,1.92,1.39,1.85,-41.3,-1.51,1.81
35.81,-0.01,0.0,0.0,0.03,1.4,1.6,1.84,1.59,1.85,-41.3,-1.51,1.81
35.9,-0.01,-0.01,-0.01,0.02,1.4,1.6,1.81,1.5,1.83,-41.31,-1.51,1.81
35.98,0.0,-0.01,-0.01,0.02,1.4,1.6,1.82,1.62,1.84,-41.31,-1.51,1.81
36.07,-0.01,-0.01,0.0,0.01,1.4,1.6,1.88,1.52,1.84,-41.31,-1.51,1.81
36.15,-0.01,-0.02,0.0,0.02,1.4,1.59,1.92,1.49,1.85,-41.31,-1.51,1.81
36.24,0.0,-0.01,-0.01,0.03,1.4,1.59,1.69,1.58,1.84,-41.3,-1.51,1.81
36.41,-0.01,0.01,0.0,0.02,1.4,1.59,1.69,1.53,1.83,-41.3,-1.51,1.81
36.49,-0.01,-0.01,-0.01,0.01,1.4,1.59,1.69,1.58,1.82,-41.3,-1.51,1.81
36.58,-0.01,0.01,0.01,0.01,1.4,1.59,1.9,1.33,1.84,-41.3,-1.51,1.81
36.66,-0.01,-0.01,-0.01,0.01,1.4,1.59,1.83,1.45,1.84,-41.3,-1.5,1.81
36.75,-0.01,0.0,0.0,0.01,1.39,1.59,1.76,1.47,1.83,-41.3,-1.5,1.81
36.83,0.0,0.0,0.0,0.01,1.39,1.59,1.9,1.58,1.84,-41.3,-1.5,1.81
36.92,0.0,0.0,0.0,0.05,1.39,1.59,1.94,1.46,1.88,-41.3,-1.5,1.81
37.0,0.01,-0.02,-0.01,0.06,1.39,1.59,1.73,1.46,1.88,-41.3,-1.5,1.81
37.08,-0.01,0.0,0.0,0.03,1.39,1.59,1.9,1.47,1.88,-41.3,-1.5,1.81
37.16,0.0,-0.01,0.0,0.04,1.39,1.59,1.96,1.46,1.89,-41.3,-1.5,1.81
37.26,0.0,-0.01,0.0,0.04,1.39,1.59,1.7,1.52,1.88,-41.31,-1.5,1.81
37.34,0.02,-0.01,0.0,0.05,1.4,1.59,2.0,1.43,1.89,-41.31,-1.5,1.81
37.42,-0.01,0.01,-0.02,0.03,1.39,1.59,1.88,1.32,1.89,-41.31,-1.5,1.81
37.51,0.0,0.0,0.0,0.04,1.39,1.59,1.59,1.7,1.87,-41.31,-1.5,1.81
37.6,0.0,0.01,-0.01,0.02,1.39,1.59,1.93,1.42,1.88,-41.31,-1.49,1.82
37.68,-0.01,0.0,-0.01,0.01,1.39,1.59,1.73,1.52,1.87,-41.31,-1.49,1.82
37.76,-0.01,0.0,-0.01,0.01,1.39,1.59,1.73,1.55,1.86,-41.31,-1.49,1.82
37.85,-0.01,0.01,0.0,-0.0,1.39,1.59,1.82,1.52,1.85,-41.31,-1.5,1.82
37.93,-0.01,-0.01,0.0,-0.04,1.39,1.59,1.66,1.32,1.79,-41.31,-1.5,1.81
38.02,0.0,0.01,0.0,-0.04,1.39,1.59,1.95,1.43,1.8,-41.31,-1.5,1.81
38.1,0.0,0.0,0.0,-0.03,1.39,1.59,1.75,1.46,1.8,-41.31,-1.5,1.81
38.18,0.0,-0.01,-0.01,-0.03,1.39,1.59,1.82,1.55,1.8,-41.31,-1.5,1.81
38.27,-0.01,0.0,0.0,-0.03,1.39,1.59,1.79,1.66,1.81,-41.31,-1.51,1.82
38.36,0.0,0.0,0.0,-0.02,1.39,1.59,1.95,1.61,1.82,-41.31,-1.51,1.82
38.44,0.0,-0.01,0.0,-0.01,1.39,1.59,1.7,1.59,1.81,-41.31,-1.51,1.82
38.52,-0.01,0.0,-0.01,-0.03,1.39,1.59,1.68,1.59,1.79,-41.31,-1.51,1.82
38.61,-0.01,-0.02,-0.01,-0.03,1.39,1.59,1.99,1.57,1.82,-41.31,-1.51,1.81
38.7,0.0,0.01,0.0,-0.01,1.39,1.59,1.66,1.63,1.81,-41.31,-1.52,1.82
38.78,-0.01,0.0,0.0,-0.02,1.39,1.59,1.89,1.36,1.81,-41.31,-1.52,1.82
38.87,-0.01,-0.01,0.0,-0.02,1.39,1.59,1.64,1.49,1.79,-41.31,-1.52,1.82
38.95,-0.01,-0.01,-0.01,-0.04,1.39,1.59,1.73,1.56,1.78,-41.31,-1.51,1.81
39.04,0.01,0.0,0.0,-0.03,1.39,1.59,1.96,1.28,1.79,-41.31,-1.51,1.81
39.12,-0.01,-0.01,-0.01,-0.03,1.39,1.59,1.99,1.5,1.81,-41.31,-1.51,1.81
39.21,0.0,0.0,0.01,-0.01,1.39,1.59,1.75,1.58,1.8,-41.31,-1.51,1.81
39.29,-0.01,-0.01,0.0,-0.04,1.39,1.59,1.65,1.51,1.76,-41.31,-1.51,1.82
39.38,0.0,0.0,0.0,-0.04,1.39,1.59,1.93,1.58,1.78,-41.31,-1.51,1.82
39.46,-0.01,-0.02,-0.01,-0.03,1.39,1.59,1.75,1.43,1.77,-41.31,-1.51,1.82
39.55,0.01,0.01,0.01,-0.02,1.39,1.59,1.83,1.68,1.78,-41.31,-1.51,1.82
39.63,0.0,0.0,0.01,0.01,1.39,1.58,1.75,1.53,1.82,-41.31,-1.51,1.81
39.72,0.0,0.0,0.0,0.01,1.39,1.58,1.82,1.52,1.82,-41.31,-1.51,1.81
39.8,-0.01,0.0,-0.01,0.0,1.39,1.58,1.88,1.54,1.83,-41.31,-1.52,1.82
39.88,0.0,0.01,-0.01,0.01,1.39,1.59,1.88,1.57,1.83,-41.31,-1.51,1.81
39.97,0.0,-0.01,0.01,0.02,1.39,1.58,1.89,1.45,1.84,-41.31,-1.52,1.82
40.06,-0.01,0.0,0.0,0.02,1.39,1.58,1.85,1.44,1.85,-41.31,-1.52,1.82
40.14,0.0,-0.01,0.01,0.03,1.39,1.58,1.73,1.36,1.84,-41.31,-1.52,1.82
40.22,0.0,-0.01,0.0,0.02,1.39,1.58,1.91,1.28,1.85,-41.31,-1.52,1.82
40.31,-0.01,-0.02,0.0,-0.04,1.39,1.58,1.73,1.64,1.77,-41.31,-1.52,1.81
40.4,0.0,0.0,0.0,-0.04,1.39,1.58,2.05,1.34,1.78,-41.31,-1.52,1.81
40.48,-0.01,-0.01,-0.01,-0.03,1.38,1.58,1.9,1.54,1.79,-41.31,-1.52,1.81
40.57,0.0,-0.01,0.0,-0.01,1.38,1.58,1.88,1.47,1.8,-41.31,-1.52,1.81
40.65,0.0,0.0,-0.01,-0.02,1.38,1.58,1.79,1.5,1.79,-41.31,-1.52,1.82
40.74,0.0,-0.02,-0.01,-0.02,1.38,1.58,1.7,1.39,1.78,-41.31,-1.52,1.82
40.82,0.0,0.0,0.0,-0.02,1.38,1.58,1.8,1.45,1.78,-41.31,-1.52,1.82
40.9,-0.01,-0.01,-0.02,-0.03,1.38,1.58,1.96,1.51,1.8,-41.31,-1.52,1.82
40.99,-0.01,0.0,0.0,-0.02,1.38,1.58,1.77,1.58,1.79,-41.31,-1.52,1.82
41.08,0.0,0.0,-0.02,-0.01,1.38,1.58,1.74,1.64,1.78,-41.31,-1.52,1.82
41.16,-0.01,0.0,0.0,-0.02,1.38,1.58,1.93,1.54,1.79,-41.31,-1.52,1.82
41.24,-0.01,-0.02,-0.01,-0.01,1.38,1.58,2.01,1.52,1.82,-41.31,-1.52,1.82
41.33,0.0,0.0,0.0,0.01,1.38,1.58,1.69,1.53,1.8,-41.31,-1.52,1.82
41.41,-0.01,-0.02,-0.01,-0.01,1.38,1.58,1.81,1.51,1.8,-41.31,-1.52,1.82
41.5,-0.01,-0.01,0.0,-0.01,1.38,1.57,1.64,1.47,1.78,-41.31,-1.52,1.82
41.58,-0.01,0.0,0.0,-0.02,1.38,1.57,1.84,1.38,1.79,-41.31,-1.52,1.82
41.67,-0.02,-0.01,0.0,0.01,1.38,1.57,2.05,1.74,1.85,-41.31,-1.51,1.82
41.76,-0.01,0.0,0.0,0.04,1.38,1.57,1.74,1.4,1.85,-41.31,-1.52,1.82
41.84,-0.01,0.0,-0.01,0.03,1.38,1.57,1.76,1.42,1.84,-41.31,-1.52,1.82
41.92,0.0,-0.01,0.0,0.03,1.38,1.57,1.72,1.56,1.83,-41.31,-1.52,1.82
42.01,-0.01,-0.01,0.01,-0.02,1.38,1.57,1.75,1.44,1.78,-41.31,-1.52,1.82
42.1,-0.01,-0.02,-0.01,-0.02,1.38,1.57,1.96,1.54,1.8,-41.31,-1.52,1.82
42.18,0.01,-0.01,0.0,0.0,1.38,1.57,1.86,1.55,1.8,-41.31,-1.51,1.81
42.27,-0.01,0.0,0.0,-0.01,1.38,1.57,1.65,1.56,1.79,-41.31,-1.51,1.81
42.36,0.0,-0.01,0.0,0.01,1.38,1.57,1.88,1.38,1.82,-41.31,-1.51,1.82
42.44,-0.01,0.0,0.0,0.01,1.38,1.57,1.86,1.47,1.82,-41.31,-1.51,1.82
42.53,-0.01,-0.01,-0.01,0.01,1.37,1.57,1.92,1.53,1.83,-41.31,-1.51,1.82
42.61,0.0,-0.01,0.0,0.02,1.37,1.57,1.68,1.5,1.82,-41.31,-1.51,1.82
42.7,0.0,0.0,0.0,-0.01,1.37,1.57,1.95,1.65,1.81,-41.31,-1.51,1.82
42.78,0.0,0.0,0.0,0.0,1.37,1.57,1.95,1.55,1.82,-41.31,-1.51,1.82
42.86,0.01,0.01,-0.01,0.02,1.38,1.57,1.99,1.5,1.83,-41.31,-1.51,1.82
42.95,-0.01,-0.01,0.0,0.01,1.37,1.57,1.9,1.45,1.84,-41.31,-1.51,1.82
43.04,-0.01,-0.02,0.0,-0.01,1.37,1.57,1.78,1.66,1.81,-41.31,-1.51,1.81
43.13,0.0,-0.01,-0.01,-0.0,1.37,1.57,1.98,1.4,1.82,-41.31,-1.51,1.81
43.21,-0.01,0.0,0.0,0.0,1.37,1.57,1.72,1.41,1.81,-41.31,-1.52,1.82
43.29,0.0,0.0,-0.01,0.0,1.37,1.57,1.81,1.57,1.81,-41.31,-1.51,1.81
43.38,0.0,0.0,0.0,-0.01,1.37,1.57,1.69,1.61,1.79,-41.3,-1.51,1.82
43.46,-0.01,0.0,0.0,-0.02,1.37,1.57,1.84,1.64,1.8,-41.3,-1.51,1.82
43.55,0.0,-0.01,0.0,-0.01,1.37,1.57,1.85,1.49,1.8,-41.3,-1.51,1.82
43.63,0.0,0.01,0.0,-0.01,1.37,1.57,1.82,1.44,1.8,-41.3,-1.52,1.82
43.72,-0.01,0.0,0.0,0.01,1.37,1.57,1.85,1.65,1.83,-41.3,-1.51,1.83
43.8,-0.01,0.01,0.0,0.01,1.37,1.57,1.71,1.48,1.82,-41.3,-1.51,1.83
43.88,-0.01,0.0,-0.01,0.0,1.37,1.57,1.85,1.45,1.83,-41.3,-1.51,1.83
43.97,0.0,0.0,0.0,0.01,1.37,1.57,1.71,1.44,1.82,-41.3,-1.51,1.83
44.06,0.0,-0.01,0.0,0.0,1.37,1.57,1.8,1.46,1.81,-41.3,-1.51,1.83
44.14,-0.01,0.0,-0.01,-0.0,1.37,1.57,1.9,1.46,1.82,-41.3,-1.51,1.82
44.22,0.0,-0.01,-0.01,0.01,1.37,1.57,1.8,1.46,1.82,-41.3,-1.51,1.82
44.31,0.0,0.02,-0.01,0.01,1.37,1.57,1.64,1.37,1.8,-41.3,-1.51,1.82
44.4,0.0,0.01,-0.01,-0.02,1.37,1.57,1.98,1.51,1.8,-41.3,-1.5,1.83
44.48,0.0,0.0,0.0,-0.01,1.37,1.57,2.0,1.57,1.82,-41.3,-1.5,1.83
44.56,-0.01,-0.01,-0.01,-0.0,1.37,1.57,1.85,1.53,1.82,-41.3,-1.5,1.83
44.65,-0.01,0.0,0.0,0.0,1.37,1.57,1.91,1.52,1.83,-41.3,-1.5,1.83
44.74,-0.02,0.0,-0.01,-0.01,1.37,1.57,1.79,1.51,1.82,-41.3,-1.5,1.83
44.82,-0.01,0.01,-0.02,-0.0,1.37,1.57,1.77,1.46,1.81,-41.3,-1.5,1.83
44.91,0.0,-0.02,-0.02,0.0,1.37,1.57,1.88,1.64,1.82,-41.3,-1.5,1.83
44.99,-0.01,0.0,0.0,0.0,1.37,1.57,2.08,1.67,1.84,-41.3,-1.5,1.83
45.08,-0.01,0.01,0.0,0.02,1.37,1.57,1.7,1.59,1.83,-41.3,-1.5,1.83
45.16,0.0,0.0,0.0,0.01,1.37,1.57,1.78,1.62,1.83,-41.3,-1.5,1.83
45.24,-0.01,-0.01,-0.01,0.0,1.37,1.57,1.81,1.53,1.82,-41.3,-1.5,1.82
45.33,0.0,0.0,0.0,0.01,1.37,1.57,1.76,1.43,1.82,-41.3,-1.51,1.82
45.42,-0.02,-0.02,0.0,0.01,1.37,1.57,1.98,1.5,1.86,-41.3,-1.5,1.83
45.5,0.0,-0.01,0.01,0.03,1.37,1.57,1.73,1.53,1.85,-41.3,-1.5,1.83
45.58,0.0,0.0,-0.01,0.02,1.37,1.57,1.73,1.48,1.84,-41.3,-1.5,1.83
45.67,0.0,-0.02,0.0,0.02,1.37,1.57,1.7,1.54,1.83,-41.3,-1.5,1.83
45.75,0.0,-0.01,0.0,0.02,1.37,1.57,1.98,1.67,1.86,-41.3,-1.5,1.83
45.84,-0.01,-0.01,-0.01,0.02,1.37,1.57,1.66,1.39,1.84,-41.31,-1.5,1.83
45.92,-0.01,0.0,-0.01,0.01,1.36,1.57,1.75,1.42,1.84,-41.31,-1.5,1.83
46.01,-0.01,-0.02,0.0,0.0,1.36,1.56,2.01,1.55,1.85,-41.31,-1.5,1.83
46.09,0.0,0.0,0.0,0.02,1.36,1.56,1.7,1.58,1.83,-41.31,-1.51,1.82
46.18,0.01,-0.01,0.0,0.01,1.36,1.56,1.71,1.52,1.83,-41.31,-1.51,1.82
46.26,0.0,0.01,-0.01,-0.0,1.36,1.56,1.85,1.62,1.83,-41.31,-1.51,1.82
46.34,0.0,-0.01,0.0,0.0,1.36,1.56,1.84,1.52,1.83,-41.31,-1.51,1.82
46.43,0.01,0.0,0.0,0.04,1.36,1.56,1.89,1.55,1.87,-41.31,-1.51,1.83
46.52,0.0,-0.01,0.0,0.03,1.36,1.56,1.81,1.67,1.86,-41.31,-1.51,1.83
46.6,-0.01,0.0,-0.01,0.02,1.36,1.56,1.76,1.5,1.86,-41.31,-1.51,1.83
46.68,0.01,0.0,0.0,0.03,1.36,1.56,1.73,1.53,1.85,-41.31,-1.51,1.83
46.78,0.0,-0.02,0.0,0.01,1.36,1.56,2.01,1.56,1.86,-41.31,-1.52,1.83
46.86,-0.01,-0.01,0.0,0.01,1.36,1.56,1.6,1.57,1.84,-41.31,-1.52,1.83
46.94,0.0,-0.01,0.0,0.0,1.36,1.56,1.83,1.43,1.84,-41.31,-1.52,1.83
47.02,0.0,0.01,0.0,0.0,1.36,1.56,1.77,1.61,1.84,-41.31,-1.52,1.83
47.12,-0.01,-0.02,0.0,-0.01,1.36,1.56,1.88,1.32,1.84,-41.31,-1.52,1.83
47.2,0.0,0.0,-0.01,0.0,1.36,1.56,1.87,1.45,1.84,-41.31,-1.52,1.83
47.28,-0.01,-0.01,0.01,-0.0,1.36,1.56,1.74,1.49,1.83,-41.31,-1.52,1.83
47.37,0.0,-0.01,-0.01,-0.0,1.36,1.56,1.92,1.42,1.84,-41.31,-1.52,1.83
47.46,-0.01,0.0,0.0,-0.03,1.36,1.56,1.76,1.64,1.81,-41.32,-1.52,1.83
47.55,-0.01,-0.01,-0.01,-0.03,1.36,1.56,1.87,1.46,1.81,-41.32,-1.53,1.83
47.63,-0.01,0.0,0.0,-0.02,1.36,1.56,1.98,1.54,1.82,-41.32,-1.53,1.83
47.72,-0.01,0.0,-0.01,-0.01,1.36,1.56,1.84,1.46,1.82,-41.32,-1.53,1.83
47.81,-0.01,0.01,-0.01,-0.01,1.36,1.56,1.82,1.67,1.83,-41.32,-1.52,1.83
47.9,-0.01,-0.01,-0.01,-0.01,1.36,1.56,1.77,1.74,1.82,-41.32,-1.52,1.83
47.98,0.0,0.02,-0.01,-0.01,1.36,1.56,1.81,1.45,1.82,-41.32,-1.52,1.83
48.07,-0.01,-0.01,-0.01,-0.01,1.36,1.56,1.89,1.6,1.82,-41.32,-1.52,1.83
48.16,0.01,0.0,-0.01,-0.02,1.36,1.56,1.85,1.52,1.79,-41.33,-1.52,1.83
48.25,-0.01,-0.01,-0.01,-0.03,1.36,1.56,1.97,1.48,1.8,-41.33,-1.52,1.83
48.33,-0.01,0.01,0.0,-0.02,1.36,1.56,1.76,1.52,1.8,-41.33,-1.52,1.83
48.42,0.0,-0.01,0.0,-0.02,1.36,1.56,1.8,1.42,1.8,-41.33,-1.52,1.83
48.5,0.0,-0.02,0.0,-0.02,1.36,1.56,1.81,1.65,1.8,-41.33,-1.52,1.83
48.59,0.01,0.0,0.0,-0.01,1.36,1.56,1.88,1.62,1.8,-41.33,-1.52,1.83
48.67,0.0,-0.02,-0.01,-0.01,1.36,1.56,1.86,1.7,1.81,-41.33,-1.52,1.83
48.75,0.0,-0.02,-0.01,-0.01,1.36,1.56,1.86,1.7,1.81,-41.33,-1.52,1.83
