Tiempo,GiroX,GiroY,GiroZ,KalmanGiroY,GiroXAngle,GiroYAngle,Pitch,Roll,KalmanPitch
30.3,-0.13,0.3,0.12,-0.0,-2.34,5.21,-0.17,1.12,-0.19
30.37,-0.17,0.12,0.02,-0.04,-2.35,5.22,0.05,1.43,-0.17
30.43,-0.22,0.09,0.13,-0.07,-2.36,5.22,-0.26,1.01,-0.19
30.49,-0.08,0.31,0.06,0.06,-2.37,5.24,-0.44,0.86,-0.21
30.56,-0.24,0.15,-0.02,-0.12,-2.38,5.25,-0.36,1.24,-0.23
30.62,-0.04,0.18,-0.04,0.07,-2.39,5.26,-0.14,1.22,-0.22
30.69,-0.09,0.07,0.05,0.03,-2.39,5.27,-0.14,1.31,-0.21
30.75,-0.18,0.24,-0.02,-0.06,-2.4,5.28,-0.24,1.38,-0.21
30.82,-0.17,-0.05,0.06,-0.05,-2.42,5.28,-0.17,1.11,-0.21
30.88,-0.12,0.08,0.01,0.0,-2.42,5.29,-0.03,1.26,-0.19
30.95,-0.14,0.11,0.05,0.0,-2.43,5.29,0.02,0.98,-0.17
31.01,-0.18,0.05,-0.07,-0.03,-2.44,5.3,-0.29,1.22,-0.18
31.07,-0.15,0.15,0.0,-0.01,-2.45,5.31,-0.32,1.23,-0.2
31.14,-0.26,0.19,-0.15,-0.12,-2.47,5.32,-0.08,1.19,-0.19
31.2,-0.05,0.33,-0.01,0.09,-2.47,5.34,-0.39,1.31,-0.21
31.27,-0.19,0.12,0.24,-0.06,-2.49,5.35,0.09,0.95,-0.18
31.33,-0.18,0.18,0.05,-0.02,-2.5,5.36,-0.5,1.0,-0.22
31.4,-0.1,0.08,-0.13,0.03,-2.5,5.36,-0.5,1.63,-0.24
31.46,-0.06,0.27,-0.12,0.05,-2.51,5.38,-0.42,1.3,-0.26
31.53,-0.16,0.28,-0.04,-0.07,-2.52,5.4,-0.47,1.28,-0.29
31.59,-0.06,0.06,-0.02,0.02,-2.52,5.4,-0.12,1.51,-0.27
31.66,-0.14,-0.01,0.05,-0.05,-2.53,5.4,-0.35,1.42,-0.28
31.72,-0.05,0.08,0.05,0.03,-2.54,5.41,-0.37,1.49,-0.29
31.79,-0.15,0.27,0.06,-0.07,-2.54,5.43,-0.02,1.07,-0.26
31.85,-0.15,0.2,0.06,-0.05,-2.55,5.44,-0.05,0.89,-0.24
31.92,-0.27,0.11,0.05,-0.15,-2.57,5.45,-0.26,1.28,-0.25
31.98,-0.15,0.15,-0.01,-0.04,-2.58,5.46,-0.39,0.97,-0.27
32.05,-0.02,0.36,0.18,0.08,-2.58,5.48,-0.41,1.35,-0.28
32.11,-0.17,0.13,0.08,-0.07,-2.59,5.49,-0.23,1.34,-0.28
32.17,-0.06,0.16,0.11,0.04,-2.6,5.5,-0.12,1.4,-0.26
32.24,-0.11,0.31,0.09,-0.01,-2.6,5.52,-0.38,1.47,-0.27
32.3,-0.19,0.22,0.0,-0.09,-2.62,5.53,-0.42,1.41,-0.29
32.37,-0.12,0.35,-0.04,-0.03,-2.62,5.55,-0.24,1.11,-0.29
32.43,-0.08,0.1,0.09,0.01,-2.63,5.56,0.05,1.35,-0.25
32.5,-0.12,-0.02,0.0,-0.0,-2.64,5.56,-0.23,0.99,-0.25
32.56,-0.24,0.31,0.1,-0.12,-2.65,5.58,-0.48,0.62,-0.28
32.63,-0.27,0.31,0.11,-0.17,-2.67,5.6,-0.36,1.01,-0.3
32.69,-0.11,0.54,0.06,-0.01,-2.68,5.63,0.18,1.3,-0.25
32.75,-0.08,0.27,-0.05,0.06,-2.68,5.65,-0.3,1.13,-0.25
32.82,-0.05,0.31,0.08,0.08,-2.69,5.67,0.08,1.34,-0.21
32.88,-0.08,0.27,0.09,0.07,-2.69,5.69,-0.3,1.21,-0.22
32.94,-0.11,0.21,-0.04,0.04,-2.7,5.7,-0.02,1.34,-0.2
33.01,-0.13,0.1,-0.03,0.03,-2.71,5.71,-0.2,0.53,-0.19
33.07,-0.15,0.02,-0.03,0.01,-2.72,5.71,-0.21,1.19,-0.19
33.14,-0.12,0.15,-0.04,0.04,-2.73,5.72,0.05,1.05,-0.17
33.2,-0.15,0.24,0.12,0.03,-2.73,5.74,-0.27,0.99,-0.18
33.27,-0.22,0.23,0.22,-0.05,-2.75,5.75,-0.47,1.01,-0.21
33.33,-0.31,0.13,0.09,-0.16,-2.77,5.76,-0.12,1.75,-0.21
33.39,-0.09,0.03,-0.11,0.07,-2.78,5.76,-0.15,1.01,-0.2
33.46,-0.18,0.07,0.08,-0.02,-2.79,5.76,-0.36,1.05,-0.22
33.52,-0.11,0.14,0.03,0.04,-2.79,5.77,-0.15,1.28,-0.21
33.59,-0.15,0.4,-0.15,0.01,-2.8,5.8,-0.26,1.4,-0.21
33.65,-0.15,0.03,0.0,-0.0,-2.81,5.8,-0.09,0.97,-0.2
33.72,-0.13,0.19,0.04,0.03,-2.82,5.81,-0.4,0.67,-0.22
33.78,0.0,-0.02,-0.1,0.15,-2.82,5.81,-0.4,1.45,-0.23
33.85,-0.02,0.24,0.08,0.12,-2.82,5.83,-0.59,1.3,-0.26
33.91,-0.15,0.39,0.11,-0.05,-2.83,5.85,-0.42,1.01,-0.28
33.97,0.02,0.22,0.03,0.11,-2.83,5.87,-0.18,0.67,-0.26
34.04,-0.25,0.08,0.2,-0.15,-2.85,5.87,0.0,1.38,-0.24
34.1,-0.08,0.42,-0.02,0.04,-2.85,5.9,0.14,1.12,-0.2
34.16,-0.02,0.03,0.06,0.12,-2.85,5.9,-0.39,1.46,-0.22
34.23,-0.05,0.22,0.05,0.09,-2.86,5.91,-0.08,1.36,-0.2
34.29,-0.14,0.25,-0.05,0.01,-2.86,5.93,-0.14,1.46,-0.19
34.35,-0.17,0.27,0.04,-0.02,-2.88,5.95,0.05,1.5,-0.17
34.42,-0.09,0.05,-0.1,0.07,-2.88,5.95,-0.26,1.24,-0.17
34.48,-0.32,0.06,0.22,-0.16,-2.9,5.96,-0.41,1.43,-0.21
34.55,-0.08,0.06,0.01,0.06,-2.91,5.96,-0.35,1.0,-0.22
34.61,-0.07,-0.06,-0.07,0.06,-2.91,5.96,-0.24,1.21,-0.22
34.68,-0.1,0.05,-0.1,0.03,-2.92,5.96,0.05,1.02,-0.19
34.74,-0.09,0.17,0.04,0.06,-2.92,5.97,-0.25,1.42,-0.19
34.8,-0.26,0.18,0.04,-0.12,-2.94,5.98,-0.18,1.41,-0.2
34.87,-0.1,0.21,0.01,0.04,-2.95,5.99,-0.45,0.82,-0.22
34.93,-0.23,0.23,0.06,-0.11,-2.96,6.01,-0.05,1.04,-0.21
35.0,-0.12,0.31,0.07,0.01,-2.97,6.03,0.08,0.94,-0.18
35.06,-0.04,0.14,0.02,0.12,-2.97,6.04,0.0,1.25,-0.15
35.12,-0.07,0.21,-0.02,0.1,-2.98,6.05,-0.08,1.45,-0.14
35.19,-0.09,0.25,0.05,0.09,-2.98,6.07,0.09,1.33,-0.11
35.25,-0.12,0.16,0.15,0.07,-2.99,6.08,-0.41,1.24,-0.14
35.31,-0.21,0.11,0.07,-0.04,-3.0,6.08,-0.17,1.39,-0.14
35.38,-0.24,0.34,0.06,-0.08,-3.02,6.11,-0.55,1.4,-0.19
35.44,-0.03,0.31,0.01,0.11,-3.02,6.13,-0.17,1.03,-0.18
35.51,-0.11,0.01,0.03,0.03,-3.03,6.13,-0.36,0.85,-0.2
35.57,-0.27,0.27,-0.06,-0.15,-3.04,6.14,-0.12,1.57,-0.2
35.63,0.02,0.09,-0.03,0.15,-3.04,6.15,0.08,1.19,-0.16
35.7,-0.03,0.31,-0.02,0.12,-3.05,6.17,-0.27,1.11,-0.17
35.76,-0.09,0.15,-0.07,0.05,-3.05,6.18,-0.21,0.93,-0.17
35.83,-0.2,0.28,-0.04,-0.06,-3.06,6.2,0.09,1.3,-0.14
35.89,-0.24,0.27,-0.01,-0.08,-3.08,6.21,-0.06,1.28,-0.14
35.96,-0.06,0.34,0.04,0.1,-3.08,6.24,-0.18,1.28,-0.14
36.02,-0.12,0.16,-0.15,0.04,-3.09,6.25,-0.09,1.23,-0.13
36.09,-0.1,0.09,-0.17,0.07,-3.1,6.25,-0.06,0.75,-0.12
36.15,-0.07,0.16,0.0,0.1,-3.1,6.26,0.35,1.21,-0.06
36.21,0.05,-0.02,0.02,0.26,-3.1,6.26,-0.44,1.48,-0.09
36.28,-0.24,0.46,0.02,-0.06,-3.11,6.29,-0.29,1.12,-0.11
36.34,-0.02,0.13,-0.06,0.14,-3.12,6.3,-0.05,0.91,-0.1
36.41,-0.05,0.14,0.05,0.11,-3.12,6.31,-0.3,1.2,-0.11
36.47,-0.11,0.28,-0.04,0.04,-3.13,6.33,-0.35,1.49,-0.14
36.53,-0.2,0.28,0.08,-0.07,-3.14,6.34,-0.24,1.34,-0.15
36.6,0.02,0.1,-0.03,0.14,-3.14,6.35,-0.38,1.13,-0.17
36.66,-0.18,0.44,0.08,-0.07,-3.15,6.38,-0.24,1.32,-0.18
36.73,-0.37,0.12,0.0,-0.27,-3.17,6.39,-0.02,1.6,-0.18
36.79,-0.11,0.21,0.06,-0.0,-3.18,6.4,-0.08,0.67,-0.17
36.86,-0.08,0.33,-0.18,0.05,-3.18,6.42,-0.08,1.3,-0.15
36.92,-0.03,0.2,0.11,0.1,-3.19,6.43,-0.42,0.95,-0.18
36.98,-0.22,0.37,-0.08,-0.11,-3.2,6.46,-0.2,0.59,-0.19
37.05,-0.07,0.31,0.06,0.04,-3.2,6.48,-0.09,0.85,-0.17
37.11,-0.24,0.34,0.04,-0.12,-3.22,6.5,-0.17,1.32,-0.18
37.18,-0.18,0.2,0.01,-0.07,-3.23,6.51,-0.2,1.24,-0.19
37.24,-0.14,0.34,-0.08,-0.02,-3.24,6.53,-0.18,1.18,-0.19
37.31,-0.35,0.06,0.34,-0.24,-3.26,6.54,1.54,1.08,-0.02
37.37,-0.09,0.27,0.14,0.15,-3.27,6.56,0.57,1.12,0.05
37.43,-0.1,-0.04,-0.12,0.19,-3.28,6.55,0.09,1.04,0.07
37.5,-0.16,0.01,-0.07,0.13,-3.29,6.55,-0.27,1.12,0.04
37.56,-0.21,0.11,0.15,0.06,-3.3,6.56,-0.32,1.23,0.01
37.62,-0.06,0.13,-0.01,0.18,-3.3,6.57,-0.17,0.92,-0.0
37.69,0.13,-0.13,-0.47,0.35,-3.29,6.56,-3.18,0.54,-0.32
37.75,0.43,-0.04,0.36,0.41,-3.27,6.56,-0.42,2.25,-0.3
37.82,-0.13,0.11,0.02,-0.16,-3.27,6.56,-0.5,1.3,-0.33
37.88,-0.02,0.13,-0.01,-0.06,-3.28,6.57,-0.36,1.47,-0.34
37.95,-0.14,0.34,0.15,-0.18,-3.28,6.6,0.17,0.76,-0.3
38.01,-0.18,0.28,0.05,-0.19,-3.3,6.61,-0.49,0.71,-0.33
38.07,-0.01,0.17,-0.16,-0.02,-3.3,6.62,-0.68,1.19,-0.37
38.14,-0.06,0.22,-0.05,-0.1,-3.3,6.64,-0.26,0.96,-0.36
38.21,-0.19,0.21,0.15,-0.23,-3.31,6.65,-0.26,0.71,-0.36
38.27,-0.13,-0.02,0.05,-0.16,-3.32,6.65,-0.27,1.07,-0.36
38.34,-0.09,0.27,0.18,-0.11,-3.33,6.67,-0.5,0.85,-0.38
38.4,-0.22,0.2,0.0,-0.25,-3.34,6.68,-0.62,1.04,-0.42
38.47,-0.23,0.11,-0.05,-0.27,-3.36,6.69,-0.49,1.23,-0.44
38.53,-0.24,0.35,0.05,-0.29,-3.37,6.71,-0.38,1.16,-0.46
38.6,-0.14,0.11,0.05,-0.18,-3.38,6.72,-0.18,1.28,-0.44
38.66,-0.26,-0.01,-0.17,-0.28,-3.4,6.72,-0.29,0.99,-0.44
38.73,-0.05,0.37,0.05,-0.05,-3.4,6.75,0.0,0.98,-0.39
38.79,-0.17,0.1,0.05,-0.14,-3.41,6.75,-0.02,0.91,-0.36
38.85,-0.11,0.14,0.0,-0.05,-3.42,6.76,-0.49,1.09,-0.38
38.92,-0.24,0.13,-0.01,-0.19,-3.43,6.77,-0.42,1.26,-0.39
38.99,-0.11,0.14,-0.02,-0.06,-3.44,6.78,-0.15,1.27,-0.37
39.05,0.02,0.19,0.15,0.08,-3.44,6.79,-0.11,1.03,-0.34
39.11,-0.09,0.11,0.15,-0.01,-3.45,6.8,-0.17,0.98,-0.32
39.18,-0.11,0.22,0.08,-0.01,-3.45,6.81,-0.27,1.18,-0.32
39.24,-0.16,0.17,0.06,-0.06,-3.46,6.82,-0.47,1.73,-0.34
39.31,-0.05,0.06,0.0,0.03,-3.47,6.83,-0.65,1.29,-0.37
39.37,-0.09,-0.04,0.01,-0.03,-3.47,6.82,0.7,1.25,-0.26
39.44,-0.18,0.41,0.12,-0.03,-3.48,6.85,-0.23,1.33,-0.26
39.5,0.08,0.2,0.08,0.22,-3.48,6.86,0.29,1.23,-0.18
39.56,-0.03,0.15,-0.13,0.16,-3.48,6.87,-0.24,1.47,-0.18
39.63,-0.1,0.08,-0.04,0.08,-3.49,6.88,-0.17,1.49,-0.18
39.69,-0.01,0.11,-0.05,0.18,-3.49,6.88,0.15,1.04,-0.13
39.75,-0.01,0.28,0.11,0.2,-3.49,6.9,-0.12,0.89,-0.12
39.82,-0.08,0.26,-0.08,0.12,-3.49,6.92,0.06,1.1,-0.09
39.88,-0.23,0.03,-0.05,-0.01,-3.51,6.92,-0.62,1.63,-0.15
39.95,-0.11,0.05,-0.11,0.07,-3.52,6.92,-0.25,1.08,-0.16
40.01,-0.13,0.2,0.11,0.04,-3.52,6.94,0.03,1.26,-0.13
40.07,-0.11,-0.08,-0.11,0.07,-3.53,6.93,-0.02,1.56,-0.12
40.14,-0.15,0.21,0.03,0.05,-3.54,6.95,0.05,1.2,-0.1
40.2,-0.14,0.06,0.02,0.07,-3.55,6.95,0.06,1.1,-0.08
40.27,-0.1,0.18,-0.12,0.12,-3.56,6.96,-0.54,1.48,-0.12
40.33,-0.05,0.09,-0.08,0.13,-3.56,6.97,0.21,1.69,-0.08
40.39,-0.23,0.24,-0.11,-0.02,-3.57,6.98,-0.45,1.27,-0.12
40.46,-0.16,0.22,0.08,0.02,-3.58,7.0,0.17,0.77,-0.09
40.52,-0.23,0.05,0.1,-0.03,-3.6,7.0,0.09,1.4,-0.07
40.59,-0.13,0.16,0.17,0.08,-3.61,7.01,-0.21,0.94,-0.08
40.65,-0.15,0.26,0.15,0.06,-3.62,7.03,-0.41,0.98,-0.11
40.71,-0.11,0.05,-0.01,0.06,-3.62,7.03,-0.09,1.38,-0.11
40.78,-0.11,0.21,-0.06,0.07,-3.63,7.04,-0.29,0.95,-0.12
40.84,-0.04,0.27,0.14,0.13,-3.63,7.06,-0.18,1.38,-0.12
40.91,-0.04,0.24,0.08,0.12,-3.63,7.08,-0.26,1.11,-0.13
40.97,-0.2,0.17,0.11,-0.05,-3.65,7.09,-0.29,1.44,-0.15
41.03,-0.28,0.24,0.18,-0.15,-3.67,7.1,-0.14,1.53,-0.15
41.1,-137.15,1.86,7.65,-137.01,-12.53,7.22,-7.94,2.02,-8.89
41.17,-173.56,-1.99,-3.07,-173.35,-24.69,7.08,-12.08,1.48,-20.09
41.24,-173.66,-2.2,-1.43,-172.76,-37.61,6.92,-25.4,1.22,-32.12
41.32,-169.21,-1.75,-1.67,-167.73,-50.19,6.79,-42.03,1.63,-44.32
41.39,-176.84,-2.04,-1.51,-175.15,-63.35,6.64,-55.28,1.94,-57.12
41.47,-171.69,-1.49,-1.73,-169.84,-76.12,6.53,-69.9,5.2,-69.77
41.54,-179.41,-2.29,-1.76,-177.57,-89.46,6.36,-82.55,14.79,-82.93
41.62,-174.69,-2.08,-1.82,-172.81,-102.65,6.2,-95.26,19.58,-95.9
41.69,-183.31,-3.77,-2.38,-181.37,-116.69,5.91,-105.71,6.3,-109.32
41.77,-173.96,-2.25,-1.12,-171.7,-130.2,5.74,-120.56,3.68,-122.41
41.85,-180.82,-2.39,-2.08,-178.39,-144.24,5.55,-132.63,3.31,-135.85
41.93,-170.82,-2.13,-0.75,-168.1,-157.51,5.39,-146.91,1.59,-148.67
42.0,-172.5,-1.87,-1.2,-169.6,-170.91,5.24,-161.26,1.67,-161.77
42.08,-171.95,-1.5,-0.83,-169.01,175.74,5.12,-174.59,1.53,-174.86
42.16,-178.57,-1.44,-1.85,-175.61,162.05,5.01,174.21,1.74,171.98
42.23,-175.37,-1.76,-0.66,-172.2,148.98,4.88,160.15,1.48,159.26
42.31,-179.37,-1.39,-0.9,-176.12,135.62,4.78,146.49,1.13,146.18
42.38,-174.89,-1.18,-1.44,-171.61,122.58,4.69,137.22,2.25,133.84
42.46,-186.02,-0.08,-1.81,-182.42,108.73,4.68,124.18,2.23,120.71
42.53,-179.16,-2.26,-0.82,-175.24,95.38,4.52,112.77,2.46,108.26
42.6,-179.94,-2.08,-0.88,-175.61,82.17,4.36,100.11,9.09,95.92
42.68,-175.95,-2.13,-1.05,-171.23,69.44,4.21,83.66,7.94,83.54
42.75,-172.4,-1.52,-1.0,-167.68,57.16,4.1,72.16,4.5,71.66
42.82,-177.63,-1.73,-1.77,-172.85,44.5,3.98,58.39,1.78,59.24
42.89,-175.18,-0.8,-1.05,-170.49,32.02,3.92,45.17,1.43,46.87
42.96,-186.91,-1.18,-1.07,-182.37,18.71,3.84,32.3,1.83,33.7
43.03,-176.08,-1.58,-1.43,-171.67,6.17,3.73,16.25,1.1,20.88
43.1,-168.7,-1.5,-1.69,-164.7,-5.66,3.62,4.22,1.08,8.75
43.17,-179.01,-1.38,-1.24,-175.41,-18.01,3.52,-10.09,2.01,-4.12
43.25,-173.5,-1.34,-2.06,-170.44,-30.73,3.43,-24.11,1.56,-17.46
43.32,-177.01,-1.89,-1.03,-174.54,-43.89,3.29,-38.53,2.48,-31.37
43.39,-173.15,-2.11,-0.72,-171.33,-56.77,3.13,-47.21,2.29,-44.46
43.47,-185.56,-2.89,-1.08,-183.99,-70.57,2.91,-63.08,3.01,-58.72
43.54,-177.44,-1.36,-1.49,-176.26,-83.77,2.81,-77.56,10.57,-72.48
43.62,-179.18,-1.02,-1.26,-178.46,-97.29,2.74,-89.66,44.41,-86.38
43.69,-172.78,-2.32,-1.3,-172.36,-110.33,2.56,-105.13,10.18,-100.05
43.77,-169.47,-1.65,-0.82,-169.51,-123.68,2.43,-118.6,4.16,-114.01
43.85,-170.38,-1.76,-0.89,-170.85,-136.92,2.29,-130.54,2.97,-127.66
43.93,-177.11,-1.6,-1.05,-177.84,-150.67,2.17,-140.53,1.54,-141.36
44.01,-175.98,-1.73,-1.33,-176.64,-164.34,2.04,-158.07,1.81,-155.43
44.08,-179.89,-1.78,-0.37,-180.8,-178.31,1.9,-171.17,1.7,-169.67
44.16,-173.7,-1.6,-1.42,-174.75,168.2,1.77,179.28,1.31,177.05
44.24,-184.61,-1.86,-0.44,-185.44,154.44,1.63,162.55,1.55,163.15
44.31,-180.18,-1.6,-0.53,-181.07,141.01,1.51,151.27,1.8,149.85
44.38,-184.41,-0.79,-1.73,-185.17,127.27,1.46,139.06,1.25,136.4
44.46,-175.42,-1.46,-0.86,-175.93,114.2,1.35,129.22,1.68,123.99
44.53,-175.82,-1.65,-1.05,-175.85,101.1,1.22,115.01,2.89,111.37
44.61,-172.61,-1.24,-1.17,-172.3,88.24,1.13,101.42,4.71,98.88
44.68,-178.5,-1.71,-0.98,-177.96,75.33,1.01,90.44,44.04,86.52
44.75,-181.11,-1.38,-1.1,-180.2,62.23,0.91,76.17,7.27,73.8
44.82,-185.4,-0.49,-0.66,-184.28,49.02,0.87,64.21,3.72,61.08
44.9,-182.89,-0.16,-0.73,-181.49,36.0,0.86,47.49,1.87,48.08
44.97,-176.67,-1.68,-1.43,-175.32,23.42,0.74,36.67,1.58,35.72
45.04,-170.18,-1.63,-1.8,-168.74,11.3,0.63,20.31,1.26,23.32
45.11,-172.45,-1.53,-1.04,-171.29,-0.98,0.52,7.85,0.92,10.74
45.18,-171.85,-1.82,-2.39,-170.95,-13.03,0.39,-5.66,1.2,-1.74
45.25,-181.77,-1.69,-1.91,-181.22,-26.15,0.27,-17.42,1.21,-15.12
45.33,-182.0,-1.11,-1.73,-181.65,-39.68,0.18,-32.99,1.91,-29.13
45.4,-181.52,-2.91,-0.35,-181.52,-53.18,-0.03,-50.44,3.08,-43.52
45.48,-179.17,-1.67,-1.57,-179.8,-66.69,-0.16,-59.75,3.89,-57.39
45.55,-171.21,-1.46,-1.48,-172.05,-79.61,-0.27,-74.02,6.25,-70.79
45.63,-168.58,-1.56,-1.37,-169.72,-92.33,-0.39,-88.3,37.44,-84.14
45.7,-177.44,-2.74,-1.35,-178.96,-105.9,-0.6,-99.84,10.31,-98.07
45.78,-173.31,-1.63,-0.74,-175.0,-119.36,-0.72,-116.01,4.76,-112.16
45.86,-175.91,-1.93,-1.21,-177.95,-133.2,-0.87,-128.62,4.24,-126.45
45.94,-172.66,-1.44,-0.71,-174.9,-146.79,-0.99,-142.98,2.79,-140.54
46.02,-181.21,-2.15,-0.85,-183.68,-161.05,-1.16,-153.19,2.09,-154.78
46.1,-185.27,-1.73,-1.53,-187.59,-175.63,-1.29,-168.54,1.64,-169.43
46.18,-177.64,-1.76,-1.14,-179.88,170.38,-1.43,174.97,1.87,176.24
46.25,-187.45,-1.48,-1.97,-189.8,156.21,-1.54,168.36,1.31,162.66
46.33,-176.96,-1.53,-1.11,-178.78,142.84,-1.66,156.0,0.63,149.96
46.4,-184.06,-1.31,-1.33,-185.32,128.93,-1.76,142.57,1.65,136.75
46.48,-175.45,-2.11,-0.48,-176.16,115.67,-1.92,129.36,1.47,124.14
46.55,-171.82,-1.86,-0.75,-172.04,102.69,-2.06,115.67,2.79,111.67
46.63,-174.27,-1.16,-0.98,-174.12,89.52,-2.15,102.5,8.08,98.99
46.7,-177.65,-2.01,-1.0,-177.18,76.49,-2.29,89.93,44.96,86.45
46.78,-181.41,-1.54,-0.98,-180.62,63.18,-2.41,76.88,6.08,73.63
46.85,-186.33,-0.52,-0.77,-185.23,49.71,-2.44,64.97,3.2,60.8
46.92,-182.14,-0.75,-0.92,-180.66,36.54,-2.5,48.02,2.25,47.77
46.99,-179.28,-1.35,-1.36,-177.78,23.59,-2.6,34.76,2.26,34.9
47.06,-173.54,-1.59,-1.65,-172.06,11.04,-2.71,21.17,0.06,22.32
47.14,-170.56,-1.28,-1.63,-169.18,-1.29,-2.8,6.2,1.14,9.64
47.21,-174.94,-1.63,-1.48,-173.87,-13.54,-2.92,-3.73,1.42,-2.68
47.28,-180.0,-1.79,-0.83,-179.03,-26.73,-3.05,-18.99,1.26,-16.16
47.36,-181.91,-2.28,-0.57,-181.19,-40.45,-3.22,-32.7,2.02,-30.16
47.43,-177.93,-0.53,-2.1,-177.44,-53.87,-3.26,-50.47,3.21,-44.34
47.51,-188.41,-2.15,-1.27,-188.48,-68.08,-3.42,-62.14,4.18,-58.97
47.58,-175.49,-1.93,-1.26,-175.85,-81.32,-3.57,-75.18,5.99,-72.58
47.66,-173.47,-1.02,-0.99,-174.06,-94.41,-3.64,-92.02,37.49,-86.45
47.73,-174.42,-3.0,-1.1,-175.53,-107.75,-3.87,-104.37,7.94,-100.4
47.81,-169.55,-1.74,-1.08,-171.03,-121.1,-4.01,-116.72,4.94,-114.2
47.89,-172.08,-1.56,-1.05,-173.79,-134.64,-4.13,-130.41,3.64,-128.18
47.97,-176.46,-1.41,-0.71,-178.38,-148.53,-4.24,-144.15,2.59,-142.44
48.05,-177.19,-2.24,-1.35,-179.27,-162.48,-4.42,-157.34,2.14,-156.65
48.13,-181.11,-1.7,-0.46,-183.26,-176.74,-4.55,-170.54,1.78,-171.01
48.21,-174.4,-1.53,-0.62,-176.49,169.54,-4.68,-179.43,1.11,-184.25
48.28,-183.76,-2.02,-0.32,-185.4,155.26,-4.83,164.66,1.52,161.74
48.36,-184.43,-1.97,-0.51,-185.8,141.32,-4.98,154.3,1.46,148.49
48.44,-181.65,-1.38,-0.66,-182.47,127.6,-5.09,136.86,1.86,134.96
48.51,-181.65,-1.7,-0.76,-182.29,113.87,-5.21,126.9,2.71,121.86
48.59,-177.66,-0.5,-1.21,-177.84,100.45,-5.25,112.98,3.61,108.97
48.66,-169.07,-1.75,-0.98,-168.87,87.67,-5.38,99.6,7.25,96.61
48.73,-180.15,-0.5,-1.18,-179.68,74.65,-5.42,86.7,23.11,83.98
48.81,-176.6,-1.33,-1.14,-175.88,61.7,-5.52,73.13,5.01,71.32
48.88,-180.98,-0.99,-0.97,-180.08,48.61,-5.59,58.08,2.53,58.28
48.95,-177.52,-1.5,-1.21,-176.64,35.78,-5.7,47.31,0.67,45.72
49.03,-189.94,-1.18,-1.28,-188.92,22.05,-5.78,34.77,1.1,32.38
49.1,-176.06,-1.33,-0.85,-174.82,9.33,-5.88,20.21,1.27,19.8
49.17,-169.15,-1.15,-1.49,-167.87,-2.71,-5.96,4.75,1.81,7.49
49.24,-179.31,-1.37,-1.32,-178.28,-15.28,-6.06,-9.09,1.23,-5.47
49.31,-175.11,-1.81,-1.83,-174.4,-28.1,-6.19,-23.31,1.43,-18.83
49.39,-177.58,-1.87,-1.14,-177.28,-41.5,-6.33,-38.88,1.83,-32.97
49.46,-174.18,-2.41,-0.65,-174.41,-54.64,-6.51,-48.21,2.36,-46.36
49.54,-184.89,-2.44,-1.18,-185.29,-68.59,-6.7,-66.4,5.06,-61.05
49.61,-178.53,-1.56,-1.23,-179.43,-82.05,-6.81,-77.87,7.32,-74.96
49.69,-184.11,-3.12,-1.54,-185.28,-95.94,-7.05,-88.0,34.16,-88.83
49.77,-174.18,-1.27,-0.52,-175.26,-109.27,-7.15,-106.33,5.1,-102.72
49.84,-167.42,-1.58,-0.76,-168.84,-122.46,-7.27,-119.37,4.75,-116.41
49.92,-167.97,-1.75,-0.97,-169.66,-135.67,-7.41,-132.48,2.86,-130.08
50.0,-174.62,-2.24,-1.44,-176.53,-149.42,-7.59,-145.78,2.37,-144.19
50.08,-173.72,-1.47,-0.32,-175.78,-163.09,-7.7,-158.18,1.88,-158.04
50.16,-176.15,-1.9,-1.07,-178.23,-176.95,-7.85,-170.73,1.9,-171.91
50.24,-173.53,-1.53,-2.03,-175.5,169.39,-7.97,177.54,0.94,174.67
50.31,-171.77,-1.62,-1.16,-173.47,156.4,-8.09,164.92,1.41,161.95
50.39,-170.02,-1.82,-0.56,-171.44,143.55,-8.23,151.59,0.87,149.31
50.47,-165.67,-0.84,-1.51,-166.88,131.03,-8.29,141.12,1.25,137.22
50.54,-153.48,-1.44,-0.65,-154.32,119.43,-8.4,128.27,2.42,125.88
50.62,-147.39,-2.02,-0.52,-148.01,108.3,-8.56,118.1,2.66,115.1
50.69,-155.14,-0.73,-1.14,-155.48,96.58,-8.61,105.17,4.25,103.57
50.77,-150.79,-2.21,-0.58,-150.98,85.35,-8.78,94.08,16.05,92.54
50.84,-141.11,-1.13,-0.85,-141.15,75.0,-8.86,84.82,11.63,82.49
50.91,-137.02,-1.08,-0.74,-136.85,64.94,-8.94,74.39,3.62,72.68
50.99,-144.16,-1.04,-0.68,-143.83,54.52,-9.01,66.85,3.14,62.81
51.06,-140.39,-1.37,-1.13,-139.69,44.38,-9.11,51.62,1.48,52.59
51.13,-133.73,-0.87,-0.85,-133.13,34.71,-9.18,42.24,1.73,42.88
51.2,-135.48,-0.96,-1.08,-134.93,24.92,-9.25,32.18,1.95,33.02
51.28,-127.33,-1.27,-0.95,-126.85,15.72,-9.34,23.2,1.39,23.78
51.35,-123.25,-0.92,-1.01,-122.83,6.81,-9.4,11.6,1.2,14.52
51.42,-124.94,-0.91,-0.55,-124.78,-2.08,-9.47,4.91,1.17,5.56
